"id" "exp" "session" "PL" "sigma" "posu" "STD" "STD_se" "alpha" "alpha_se" "id.1" "ideal_gain" "ideal_gain_R" "observed_gain" "observed_gain_se" "observed_sd" "STD_R" "STD_se.1" "Lshp" "Lshp_se" "alpha_R" "alpha_se_R"
"1_228" "po" "exp2" "fixed-size" 57 0.9 2 0.253535463151054 0.0155882672864602 0.895286131546984 0.0115597951304045 "po_exp2" 0.786495508406843 0.786473296713916 0.793058667885239 0.0245642389453076 0.257435601559743 0.253516364203063 0.0155778724584908 10 5.52727987530389e-07 0.895055944456147 0.0115751203142445
"1_328" "po" "exp2" "fixed-size" 50 0.9 3 0.27392721472269 0.0169605260581962 0.895286131546984 0.0115597951304045 "po_exp2" 0.76932341487433 0.769252053912625 0.7572739712401 0.0270631722328746 0.269870749364648 0.273903768259799 0.0169481262390563 10 5.52727987530389e-07 0.895055944456147 0.0115751203142445
"2_128" "po" "exp2" "fixed-luminance" 146 0.3 1 0.188354135059382 0.011304382375559 0.895286131546984 0.0115597951304045 "po_exp2" 0.841385285879825 0.841432443481285 0.842510242423104 0.0183424432080017 0.189689669757022 0.188372989605342 0.0113028054762867 10 5.52727987530389e-07 0.895055944456147 0.0115751203142445
"2_228" "po" "exp2" "fixed-luminance" 146 0.9 2 0.204986275667201 0.012643172992901 0.895286131546984 0.0115597951304045 "po_exp2" 0.827379209895002 0.827410832957291 0.820102864754959 0.0198936671928387 0.202757906325236 0.205003333798194 0.0126404777699415 10 5.52727987530389e-07 0.895055944456147 0.0115751203142445
"2_328" "po" "exp2" "fixed-luminance" 146 1.5 3 0.233891951242248 0.0139914778349206 0.895286131546984 0.0115597951304045 "po_exp2" 0.803037479544273 0.803023336080677 0.77335220666493 0.021405081968988 0.220062062318669 0.233911602004312 0.0139878483447341 10 5.52727987530389e-07 0.895055944456147 0.0115751203142445
"1_129" "db" "exp2" "fixed-size" 146 0.9 1 0.0925229060843933 0.00559193537801993 0.875112279273598 0.0125371487036877 "db_exp2" 0.929111873454388 0.932652223566829 0.92551287445179 0.00888205283390957 0.0914774018200368 0.0944817165567818 0.00580542414821548 0.436054120954875 0.192096071883813 0.836443730230263 0.0363443197688361
"1_229" "db" "exp2" "fixed-size" 57 0.9 2 0.111762356233918 0.00682739321644201 0.875112279273598 0.0125371487036877 "db_exp2" 0.914371213111205 0.916316758029253 0.917274736220128 0.0108726040430145 0.113348621358801 0.112380232505364 0.00652621446689176 0.436054120954875 0.192096071883813 0.836443730230263 0.0363443197688361
"1_329" "db" "exp2" "fixed-size" 50 0.9 3 0.200945230327305 0.0125382370622414 0.875112279273598 0.0125371487036877 "db_exp2" 0.846042115313441 0.820170797870212 0.817923952129591 0.0191362685583895 0.188691436387188 0.189514168328534 0.0127410885625217 0.436054120954875 0.192096071883813 0.836443730230263 0.0363443197688361
"2_129" "db" "exp2" "fixed-luminance" 146 0.3 1 0.0983123659961973 0.00585904858462605 0.875112279273598 0.0125371487036877 "db_exp2" 0.924676172247815 0.928456173718291 0.932418003231101 0.00951045173747976 0.101370918976429 0.0992760528778394 0.00575342135886668 0.436054120954875 0.192096071883813 0.836443730230263 0.0363443197688361
"2_229" "db" "exp2" "fixed-luminance" 146 0.9 2 0.111712297303393 0.00660257594430856 0.875112279273598 0.0125371487036877 "db_exp2" 0.914409566661103 0.916435488206575 0.918234431414017 0.01049022209149 0.11358337393125 0.112257308777607 0.00630709722563636 0.436054120954875 0.192096071883813 0.836443730230263 0.0363443197688361
"2_329" "db" "exp2" "fixed-luminance" 146 1.5 3 0.121974747917667 0.0072011358546785 0.875112279273598 0.0125371487036877 "db_exp2" 0.906546803839656 0.906912247660937 0.909136943371918 0.0112831005166643 0.123452238449425 0.121813347785403 0.006734443500498 0.436054120954875 0.192096071883813 0.836443730230263 0.0363443197688361
"1_130" "mj" "exp2" "fixed-size" 146 0.9 1 0.114146839091025 0.00685607801999078 0.892481806414554 0.0112766420260594 "mj_exp2" 0.905159492597806 0.908925685997715 0.911511939090562 0.0114594098706011 0.117112593243009 0.115427203347111 0.00721774217645655 0.592210040879514 0.550095252634863 0.863818292587004 0.0578947444232854
"1_230" "mj" "exp2" "fixed-size" 57 0.9 2 0.126615305880811 0.00740303960552258 0.892481806414554 0.0112766420260594 "mj_exp2" 0.894799891662312 0.896122717463195 0.876970335314787 0.0108077394192946 0.118149991104854 0.128916671229631 0.00846763009644748 0.592210040879514 0.550095252634863 0.863818292587004 0.0578947444232854
"1_330" "mj" "exp2" "fixed-size" 50 0.9 3 0.171443916187099 0.0102910410603622 0.892481806414554 0.0112766420260594 "mj_exp2" 0.857553410436407 0.851664709038435 0.842997721950233 0.0154631241438711 0.165436500835125 0.170121932638101 0.00975725862235298 0.592210040879514 0.550095252634863 0.863818292587004 0.0578947444232854
"2_130" "mj" "exp2" "fixed-luminance" 146 0.3 1 0.141550485032889 0.00828333763128544 0.892481806414554 0.0112766420260594 "mj_exp2" 0.882390788383152 0.884379279143383 0.900104570103503 0.0133106033742033 0.148289152712392 0.140612925177312 0.00785323215427529 0.592210040879514 0.550095252634863 0.863818292587004 0.0578947444232854
"2_230" "mj" "exp2" "fixed-luminance" 146 0.9 2 0.152532444460079 0.00916185058261692 0.892481806414554 0.0112766420260594 "mj_exp2" 0.873266273507367 0.873520508445271 0.887852299379959 0.0148119082548792 0.158516263558078 0.150883431890302 0.00883426783288977 0.592210040879514 0.550095252634863 0.863818292587004 0.0578947444232854
"2_330" "mj" "exp2" "fixed-luminance" 146 1.5 3 0.163217336122551 0.00945850871556869 0.892481806414554 0.0112766420260594 "mj_exp2" 0.864388580523309 0.860708534465876 0.855051041756842 0.0143044195483604 0.159698304187378 0.162379299993268 0.00896651384445358 0.592210040879514 0.550095252634863 0.863818292587004 0.0578947444232854
"1_131" "zb" "exp2" "fixed-size" 146 0.9 1 0.103658052943805 0.00788576910906297 0.936101427805697 0.00918617028394744 "zb_exp2" 0.891743181775923 0.896874662028543 0.886993712018261 0.0133542836753089 0.10189099732372 0.107481628095316 0.00766759503465233 0.485190838688203 NA 0.900341525118512 NA
"1_231" "zb" "exp2" "fixed-size" 57 0.9 2 0.133350766732958 0.0102351756999791 0.936101427805697 0.00918617028394744 "zb_exp2" 0.860733156878976 0.86405702854972 0.872907591822382 0.0178868907166196 0.140184253320332 0.133394944257849 0.00913463653414022 0.485190838688203 NA 0.900341525118512 NA
"1_331" "zb" "exp2" "fixed-size" 50 0.9 3 0.176140689176868 0.0137314580130627 0.936101427805697 0.00918617028394744 "zb_exp2" 0.816044870483291 0.811148163328322 0.831658541740097 0.0230342913323977 0.185065979034745 0.16824769522521 0.0108295418731768 0.485190838688203 NA 0.900341525118512 NA
"2_131" "zb" "exp2" "fixed-luminance" 146 0.3 1 0.132754317800286 0.00805609193760273 0.936101427805697 0.00918617028394744 "zb_exp2" 0.8613560673442 0.865193158425887 0.876744975942666 0.0136058294861026 0.140415521727446 0.132561509499928 0.00722619212477156 0.485190838688203 NA 0.900341525118512 NA
"2_231" "zb" "exp2" "fixed-luminance" 146 0.9 2 0.140726855721072 0.00844241836619482 0.936101427805697 0.00918617028394744 "zb_exp2" 0.853029830513736 0.853245298272767 0.851894244010701 0.0138381854475858 0.140832147699424 0.141123944424517 0.00755872757764504 0.485190838688203 NA 0.900341525118512 NA
"2_331" "zb" "exp2" "fixed-luminance" 146 1.5 3 0.160008094885668 0.00946344047246872 0.936101427805697 0.00918617028394744 "zb_exp2" 0.832893183584566 0.824382618082228 0.802968783104653 0.0137717164045167 0.141069674065163 0.160170483083539 NA 0.485190838688203 NA 0.900341525118512 NA
"1_132" "ml" "exp3" "large" 146 0.9 1 0.0746669955370539 0.00591495140421714 0.542096014600079 0.0295303282927417 "ml_exp3" 0.994972842625959 0.994960529073137 1.00905932143144 0.00817470828273151 0.0742667283791101 0.0746709518049926 0.00591562252688207 2.97669888144951 NA 0.542143542003724 0.0294083436511908
"1_232" "ml" "exp3" "large" 57 0.9 2 0.144989014070745 0.0115166343750695 0.542096014600079 0.0295303282927417 "ml_exp3" 0.990238223774927 0.990180734679169 0.964471989636931 0.0158402181772267 0.142691640625506 0.144985634229526 0.0115157179782905 2.97669888144951 NA 0.542143542003724 0.0294083436511908
"1_332" "ml" "exp3" "large" 50 0.9 3 0.171150899653447 0.0141453383358547 0.542096014600079 0.0295303282927417 "ml_exp3" 0.988476803955734 0.988386911176369 0.946830525238786 0.0200237483840784 0.165682760621668 0.171149661041416 0.0141443970552093 2.97669888144951 NA 0.542143542003724 0.0294083436511908
"2_132" "ml" "exp3" "small" 146 0.9 1 0.0927179147931894 0.00783131649674608 0.542096014600079 0.0295303282927417 "ml_exp3" 0.99375751856487 0.993738053222283 1.02390943094743 0.0105579143922881 0.0893777958466835 0.0927212287936947 0.00783162276504728 2.97669888144951 NA 0.542143542003724 0.0294083436511908
"2_232" "ml" "exp3" "small" 57 0.9 2 0.122551729359086 0.00992203599205373 0.542096014600079 0.0295303282927417 "ml_exp3" 0.991748874981878 0.991711376561742 0.980570629617945 0.0136304776622629 0.122465881784919 0.122551984085938 0.00992203452606672 2.97669888144951 NA 0.542143542003724 0.0294083436511908
"2_332" "ml" "exp3" "small" 50 0.9 3 0.176832544058497 0.0144256817500324 0.542096014600079 0.0295303282927417 "ml_exp3" 0.988094271875174 0.987997144770387 0.989389473059097 0.0201566344793387 0.178047502410194 0.176814419221988 0.0144218387956501 2.97669888144951 NA 0.542143542003724 0.0294083436511908
"1_133" "yi" "exp3" "large" 146 0.9 1 0.0884234084812858 0.00652275890626298 0.88609454631232 0.014060223349764 "yi_exp3" 0.928718777575275 0.93977156078493 0.963602120867138 0.0103932049604614 0.0959374474316784 0.0856513112646624 0.00530251110644014 0.156753459880125 NA 0.736950567028512 0.0118111719448351
"1_233" "yi" "exp3" "large" 57 0.9 2 0.0771284665913455 0.00550876054557719 0.88609454631232 0.014060223349764 "yi_exp3" 0.93782403160789 0.945840597980616 0.947827045079705 0.00863200316329501 0.0809525055205587 0.080557894484459 4.14187076786515e-07 0.156753459880125 NA 0.736950567028512 0.0118111719448351
"1_333" "yi" "exp3" "large" 50 0.9 3 0.107574652780132 0.00769097795988086 0.88609454631232 0.014060223349764 "yi_exp3" 0.913280288446281 0.910542967509945 0.915057447421827 0.0124579917516236 0.108976497232273 0.10682422340424 0.00616932095909561 0.156753459880125 NA 0.736950567028512 0.0118111719448351
"2_133" "yi" "exp3" "small" 146 0.9 1 0.121505732690078 0.00859402141597439 0.88609454631232 0.014060223349764 "yi_exp3" 0.902049957725202 0.892729239216868 0.897741310510141 0.0133818029401849 0.120431902301889 0.117867515670813 0.00648763844446274 0.156753459880125 NA 0.736950567028512 0.0118111719448351
"2_233" "yi" "exp3" "small" 57 0.9 2 0.129472631006516 0.00895447664825807 0.88609454631232 0.014060223349764 "yi_exp3" 0.895627555710896 0.875584958178971 0.865844625694961 0.0121957540000676 0.113704340811651 0.127262714937108 0.0049688885004358 0.156753459880125 NA 0.736950567028512 0.0118111719448351
"2_333" "yi" "exp3" "small" 50 0.9 3 0.148032717785161 0.0102596772569182 0.88609454631232 0.014060223349764 "yi_exp3" 0.880665620460834 0.8501356759824 0.839344208003046 0.014248454632999 0.124382493591314 0.140799482669314 0.00720804199291481 0.156753459880125 NA 0.736950567028512 0.0118111719448351
"1_134" "rd" "exp3" "large" 146 0.9 1 0.0684940874485659 0.00509852932991186 0.853313060353662 0.016633990962422 "rd_exp3" 0.952424004512954 0.960046722581496 0.964014108497041 0.00810216469279046 0.0719297923800546 0.0700950666470799 0.000160465705062629 0.186102193634398 0.000155785693092729 0.743287568938048 0.0191588699923032
"1_234" "rd" "exp3" "large" 57 0.9 2 0.0850811276208509 0.00611794662167596 0.853313060353662 0.016633990962422 "rd_exp3" 0.940902647869427 0.942972524681625 0.934871454288204 0.00935711442554932 0.0832626847936853 0.0874691467280076 0.00577479402771032 0.186102193634398 0.000155785693092729 0.743287568938048 0.0191588699923032
"1_334" "rd" "exp3" "large" 50 0.9 3 0.129131732990993 0.00926526068657465 0.853313060353662 0.016633990962422 "rd_exp3" 0.910305093979444 0.894383116981457 0.887010072109006 0.0133900480362699 0.119246749316953 0.124280900197878 0.00751920203823794 0.186102193634398 0.000155785693092729 0.743287568938048 0.0191588699923032
"2_134" "rd" "exp3" "small" 146 0.9 1 0.094159623168678 0.00699816805116916 0.853313060353662 0.016633990962422 "rd_exp3" 0.934596721876969 0.939389165973012 0.959318435986492 0.011073875768205 0.0999689630181973 0.0906971523988987 0.00589574435394175 0.186102193634398 0.000155785693092729 0.743287568938048 0.0191588699923032
"2_234" "rd" "exp3" "small" 57 0.9 2 0.0943757595398952 0.00684193823106672 0.853313060353662 0.016633990962422 "rd_exp3" 0.934446593587331 0.93416984180359 0.929834006807575 0.0103010928416683 0.0932234775233606 0.0952032504398119 0.00618584272917853 0.186102193634398 0.000155785693092729 0.743287568938048 0.0191588699923032
"2_334" "rd" "exp3" "small" 50 0.9 3 0.127067545537347 0.00909821532593896 0.853313060353662 0.016633990962422 "rd_exp3" 0.911738878690157 0.897957753714905 0.895183379966563 0.0137007512606626 0.120786814805911 0.121953310861918 0.00737460617522151 0.186102193634398 0.000155785693092729 0.743287568938048 0.0191588699923032
"1_135" "sa" "exp3" "large" 146 0.9 1 0.0666375244836086 0.0052498159920073 0.5538536691022 0.0290677287403975 "sa_exp3" 0.994252014708187 0.99426101790323 0.984294099513308 0.00748355181007018 0.0658584112829451 0.0666429652485461 0.00525079478889776 3.7409290091646 36.7615844566557 0.553731674086669 0.0290909476541691
"1_235" "sa" "exp3" "large" 57 0.9 2 0.0807430021716792 0.00640780068203106 0.5538536691022 0.0290677287403975 "sa_exp3" 0.993035311776407 0.993044175404399 0.96868903588649 0.00842752359617702 0.0763518369167644 0.0807493202694775 0.00640897774543875 3.7409290091646 36.7615844566557 0.553731674086669 0.0290909476541691
"1_335" "sa" "exp3" "large" 50 0.9 3 0.092125037112139 0.00727905529358043 0.5538536691022 0.0290677287403975 "sa_exp3" 0.992053526114685 0.992061504744471 0.954650210855496 0.00918146012514131 0.0829154830783355 0.0921310715604035 0.00728025871909169 3.7409290091646 36.7615844566557 0.553731674086669 0.0290909476541691
"2_135" "sa" "exp3" "small" 146 0.9 1 0.107270824705003 0.0085304611340196 0.5538536691022 0.0290677287403975 "sa_exp3" 0.990747088611819 0.990752281939788 1.02216858737751 0.0116273139447825 0.104636999803414 0.107278979415229 0.0085324330244053 3.7409290091646 36.7615844566557 0.553731674086669 0.0290909476541691
"2_235" "sa" "exp3" "small" 57 0.9 2 0.0836843470223933 0.00668325421311976 0.5538536691022 0.0290677287403975 "sa_exp3" 0.992781598780906 0.992790106623027 1.0131555760588 0.00909049770859475 0.0825910332521733 0.0836929756121809 0.00668512976978605 3.7409290091646 36.7615844566557 0.553731674086669 0.0290909476541691
"2_335" "sa" "exp3" "small" 50 0.9 3 0.0928110850687051 0.00743592400503204 0.5538536691022 0.0290677287403975 "sa_exp3" 0.991994349345478 0.992002123182677 1.02208758871322 0.00989582420461136 0.08973200162924 0.0928185410587654 0.00743776047713963 3.7409290091646 36.7615844566557 0.553731674086669 0.0290909476541691
"1_136" "is" "exp3" "large" 146 0.9 1 0.182114537105699 0.0147462385337163 0.520694812193165 0.0287654715055719 "is_exp3" 0.99398253568566 0.993950893592443 1.04759535480843 0.019943859218289 0.176113704265066 0.182108648565344 0.0147428928233115 3.19676191643741 NA 0.520669113031062 0.028570804913496
"1_236" "is" "exp3" "large" 57 0.9 2 0.143362085846796 0.0117444270766251 0.520694812193165 0.0287654715055719 "is_exp3" 0.995263001800824 0.995249953314321 1.03007501741746 0.0160756991851574 0.140597585141559 0.143356566904532 0.011742575405696 3.19676191643741 NA 0.520669113031062 0.028570804913496
"1_336" "is" "exp3" "large" 50 0.9 3 0.199068393914327 0.0174514175488396 0.520694812193165 0.0287654715055719 "is_exp3" 0.993422343022519 0.993379135280242 0.986880011200143 0.0238007929210252 0.200393717599736 0.199066810515596 0.0174509772125588 3.19676191643741 NA 0.520669113031062 0.028570804913496
"2_136" "is" "exp3" "small" 146 0.9 1 0.177009749736478 0.0132698686572058 0.520694812193165 0.0287654715055719 "is_exp3" 0.994151209074313 0.994122532971987 1.00520242346498 0.019477409834374 0.177844140583815 0.177005503244462 0.0132689361817811 3.19676191643741 NA 0.520669113031062 0.028570804913496
"2_236" "is" "exp3" "small" 57 0.9 2 0.159623650777049 0.011699064903751 0.520694812193165 0.0287654715055719 "is_exp3" 0.994725683974278 0.994705926149733 0.981855096693737 0.0164881684754579 0.159746818573583 0.159620286611122 0.0116982835715178 3.19676191643741 NA 0.520669113031062 0.028570804913496
"2_336" "is" "exp3" "small" 50 0.9 3 0.194841536015267 0.0147677128784083 0.520694812193165 0.0287654715055719 "is_exp3" 0.993562007680322 0.993521365055566 0.912075983112957 0.0188706775738909 0.176498307353779 0.194854424866956 0.0147648526477512 3.19676191643741 NA 0.520669113031062 0.028570804913496
"1_137" "ro" "exp3" "large" 146 0.9 1 0.106594918178947 0.00845557190249223 0.629700384868528 0.0275053824014687 "ro_exp3" 0.977445835193906 0.977453242999084 0.994450979654876 0.0124742302337591 0.107712465383793 0.106585016320688 0.00845250590096576 2.8308589832575 NA 0.629319140578097 0.0271952258002552
"1_237" "ro" "exp3" "large" 57 0.9 2 0.1070423645741 0.00845860326878642 0.629700384868528 0.0275053824014687 "ro_exp3" 0.977351161076577 0.977356878975324 0.985151125065695 0.0119461746854631 0.108261257257166 0.107037960871443 0.00845690313231895 2.8308589832575 NA 0.629319140578097 0.0271952258002552
"1_337" "ro" "exp3" "large" 50 0.9 3 0.137707249456318 0.0109625023826865 0.629700384868528 0.0275053824014687 "ro_exp3" 0.970862851183233 0.970813064663725 0.958354344860849 0.0153892517220466 0.13668603327034 0.137711958546772 0.0109615152942176 2.8308589832575 NA 0.629319140578097 0.0271952258002552
"2_137" "ro" "exp3" "small" 146 0.9 1 0.116881574565062 0.00938665739424769 0.629700384868528 0.0275053824014687 "ro_exp3" 0.975269306097117 0.975265620530539 1.00692870664748 0.0129059387514533 0.116682945807182 0.116859248662641 0.00937950496724307 2.8308589832575 NA 0.629319140578097 0.0271952258002552
"2_237" "ro" "exp3" "small" 57 0.9 2 0.107250987763427 0.00840730876019555 0.629700384868528 0.0275053824014687 "ro_exp3" 0.977307018995004 0.977308438689183 0.954815839112964 0.0114141032073517 0.103050298692024 0.107265634681221 0.00840749780995706 2.8308589832575 NA 0.629319140578097 0.0271952258002552
"2_337" "ro" "exp3" "small" 50 0.9 3 0.149813206763603 0.0116747348778597 0.629700384868528 0.0275053824014687 "ro_exp3" 0.96830138164317 0.968215964996238 0.938471561152206 0.0160239405341998 0.144459303268843 0.149834365940583 0.0116751186386863 2.8308589832575 NA 0.629319140578097 0.0271952258002552
"1_138" "tm" "exp3" "large" 146 0.9 1 0.152140688328775 0.0103692986918179 0.948390736534646 0.00797456186588426 "tm_exp3" 0.828393737159228 0.828398491991603 0.85066431995097 0.0186767326103158 0.163800141969281 0.152140892847511 0.0103666028599867 10 1.21827344081649e-07 0.94831659407521 0.00798496456564526
"1_238" "tm" "exp3" "large" 57 0.9 2 0.129290998729251 0.00858873061998821 0.948390736534646 0.00797456186588426 "tm_exp3" 0.854166922257876 0.854183116176896 0.871177726000401 0.015266240053917 0.138377220110168 0.129297036279507 0.00858776681144248 10 1.21827344081649e-07 0.94831659407521 0.00798496456564526
"1_338" "tm" "exp3" "large" 50 0.9 3 0.162323414476297 0.0109477298357745 0.948390736534646 0.00797456186588426 "tm_exp3" 0.816908186457235 0.816894908460813 0.81639448399355 0.0189551266773992 0.163143008933319 0.162329489203199 0.0109457494395181 10 1.21827344081649e-07 0.94831659407521 0.00798496456564526
"2_138" "tm" "exp3" "small" 146 0.9 1 0.123515533484409 0.00818985704006827 0.948390736534646 0.00797456186588426 "tm_exp3" 0.860681324981246 0.860691930339934 0.861557266472071 0.0141071048897881 0.124815068016739 0.123529220253913 0.00819032619567418 10 1.21827344081649e-07 0.94831659407521 0.00798496456564526
"2_238" "tm" "exp3" "small" 57 0.9 2 0.104421394726991 0.00671483751844367 0.948390736534646 0.00797456186588426 "tm_exp3" 0.88221845480768 0.882235291650491 0.855272484323309 0.00966436505954835 0.0842063586004182 0.104435082532521 0.00671553689635445 10 1.21827344081649e-07 0.94831659407521 0.00798496456564526
"2_338" "tm" "exp3" "small" 50 0.9 3 0.121418410124172 0.00807580723599669 0.948390736534646 0.00797456186588426 "tm_exp3" 0.863046766262052 0.863061477203307 0.86055800646397 0.0142243004167499 0.120767029232841 0.12142931206424 0.00807578479475874 10 1.21827344081649e-07 0.94831659407521 0.00798496456564526
"1_139" "gm" "exp3" "large" 146 0.9 1 0.0837854960958805 0.00628146774431053 0.857090435823227 0.0165362627841868 "gm_exp3" 0.94081686861408 0.953840006422556 0.970572630130033 0.00996133668000684 0.0894086800317795 0.0815820660622999 3.35136178233287e-05 0.14105207670174 3.48982394458828e-05 0.68859239619985 0.0174071002072858
"1_239" "gm" "exp3" "large" 57 0.9 2 0.0805544049171608 0.00596158174222492 0.857090435823227 0.0165362627841868 "gm_exp3" 0.943099197929901 0.952790216849744 0.958602347556313 0.00964133230851131 0.0849823216384757 0.0826233737303929 3.49851393370556e-05 0.14105207670174 3.48982394458828e-05 0.68859239619985 0.0174071002072858
"1_339" "gm" "exp3" "large" 50 0.9 3 0.0830650949550877 0.0059966026091487 0.857090435823227 0.0165362627841868 "gm_exp3" 0.94132573467852 0.947333035991043 0.935375812566005 0.0090671934673819 0.0812187853538916 0.0878369752583773 0.00699524114463869 0.14105207670174 3.48982394458828e-05 0.68859239619985 0.0174071002072858
"2_139" "gm" "exp3" "small" 146 0.9 1 0.140872660703436 0.0103138953689793 0.857090435823227 0.0165362627841868 "gm_exp3" 0.900492500881986 0.889733267405549 0.902827618672941 0.0157748178161625 0.142590408103652 0.130716451221642 0.00787360461815529 0.14105207670174 3.48982394458828e-05 0.68859239619985 0.0174071002072858
"2_239" "gm" "exp3" "small" 57 0.9 2 0.136136615564072 0.00968297042602792 0.857090435823227 0.0165362627841868 "gm_exp3" 0.903837876884437 0.88508534465477 0.86689093873464 0.0131022842298117 0.117433232067495 0.133576363985855 0.00805448419786954 0.14105207670174 3.48982394458828e-05 0.68859239619985 0.0174071002072858
"2_339" "gm" "exp3" "small" 50 0.9 3 0.151095665603265 0.0111066057767771 0.857090435823227 0.0165362627841868 "gm_exp3" 0.893271325425059 0.870703350692392 0.856909222889241 0.0157180739349697 0.133650108974906 0.142060945224726 0.00849386051651286 0.14105207670174 3.48982394458828e-05 0.68859239619985 0.0174071002072858
"1_140" "pc" "exp3" "large" 146 0.9 1 0.109376723068884 0.00852448646514489 0.374233040447003 0.0278437420080539 "pc_exp3" 1.02241052621653 1.0223927326735 1.04922259000369 0.0116734243274622 0.103812790548593 0.109390449040586 0.00852596093882851 4.3213247646932 NA 0.374498519379264 0.0277896330317672
"1_240" "pc" "exp3" "large" 57 0.9 2 0.0964023195975287 0.0075419068007831 0.374233040447003 0.0278437420080539 "pc_exp3" 1.01975216164594 1.01972894766134 1.02479450830884 0.0108158631295119 0.0963457377139765 0.0964052626999386 0.00754190271182867 4.3213247646932 NA 0.374498519379264 0.0277896330317672
"1_340" "pc" "exp3" "large" 50 0.9 3 0.133850387163521 0.0110196704478242 0.374233040447003 0.0278437420080539 "pc_exp3" 1.02742500893463 1.02740989393647 0.946588560180483 0.0128273890858938 0.117358928449181 0.133814354431477 0.0110115146977298 4.3213247646932 NA 0.374498519379264 0.0277896330317672
"2_140" "pc" "exp3" "small" 146 0.9 1 0.151280623673175 0.0117874632629488 0.374233040447003 0.0278437420080539 "pc_exp3" 1.03099634034063 1.03100823400394 1.07418043429791 0.0163390905592134 0.141172541970648 0.151300283254886 0.0117893509340788 4.3213247646932 NA 0.374498519379264 0.0277896330317672
"2_240" "pc" "exp3" "small" 57 0.9 2 0.146672755743916 0.0114667530447695 0.374233040447003 0.0278437420080539 "pc_exp3" 1.03005222096307 1.03005693856899 1.0425636070969 0.0158736618769585 0.145754766778695 0.146680272397742 0.0114671327671947 4.3213247646932 NA 0.374498519379264 0.0277896330317672
"2_340" "pc" "exp3" "small" 50 0.9 3 0.167723253303514 0.0132665406878299 0.374233040447003 0.0278437420080539 "pc_exp3" 1.03436532433913 1.03439109973837 1.02089224025506 0.0180245118908842 0.169631474013109 0.167712020128139 0.0132633436557593 4.3213247646932 NA 0.374498519379264 0.0277896330317672
"1_141" "xc" "exp3" "large" 146 0.9 1 0.0927501347123631 0.00662074419508576 0.883863316593575 0.0141799942171226 "xc_exp3" 0.926007013289039 0.925997273770134 0.930090257242652 0.0105617762556025 0.0948667764204651 0.0927615005340517 0.00662232654327923 9.00186404493324 1.82646874004122e-07 0.883819662807292 0.0141803659387383
"1_241" "xc" "exp3" "large" 57 0.9 2 0.0871081030330557 0.00609840627832282 0.883863316593575 0.0141799942171226 "xc_exp3" 0.930508038275931 0.930507024401371 0.921803550435997 0.00948434949199466 0.0836192541810458 0.087110766312604 0.00609829226333608 9.00186404493324 1.82646874004122e-07 0.883819662807292 0.0141803659387383
"1_341" "xc" "exp3" "large" 50 0.9 3 0.101886904528424 0.00729928910478052 0.883863316593575 0.0141799942171226 "xc_exp3" 0.918718000739247 0.918713625056008 0.920596022578274 0.0118935476221291 0.103269109739924 0.101886995195155 0.00729864012195757 9.00186404493324 1.82646874004122e-07 0.883819662807292 0.0141803659387383
"2_141" "xc" "exp3" "small" 146 0.9 1 0.102432780913082 0.00732022958239722 0.883863316593575 0.0141799942171226 "xc_exp3" 0.918282518609265 0.918269657279173 0.92387632640533 0.0120008548853093 0.105147467597607 0.102443191398138 0.00732154041411222 9.00186404493324 1.82646874004122e-07 0.883819662807292 0.0141803659387383
"2_241" "xc" "exp3" "small" 57 0.9 2 0.106203726945287 0.00748905726540983 0.883863316593575 0.0141799942171226 "xc_exp3" 0.915274182855113 0.915268928792508 0.906038065041591 0.0116885465280395 0.102676427645723 0.106202334782388 0.00748804969151962 9.00186404493324 1.82646874004122e-07 0.883819662807292 0.0141803659387383
"2_341" "xc" "exp3" "small" 50 0.9 3 0.128589582653799 0.00920615783723244 0.883863316593575 0.0141799942171226 "xc_exp3" 0.897415488473752 0.897376455966752 0.906577066288665 0.0153030942485828 0.132709722045484 0.128612135220177 0.00920943394219119 9.00186404493324 1.82646874004122e-07 0.883819662807292 0.0141803659387383
"1_142" "dm" "exp3" "large" 146 0.9 1 0.0705559109172363 0.00401188511188364 0.987001830665657 0.0025934414843704 "dm_exp3" 0.885108274913513 0.885193325626123 0.878768044467503 0.00763281250813228 0.0652863325200031 0.0705994111170855 0.00386932536532921 10 8.84960011121338e-09 0.986911708303502 0.00252097065874708
"1_242" "dm" "exp3" "large" 57 0.9 2 0.0774575841030982 0.00432952141257718 0.987001830665657 0.0025934414843704 "dm_exp3" 0.873869736327518 0.873902299278486 0.856425320511622 0.00646849382231735 0.0595105001794082 0.0775411369638979 0.00430886251379705 10 8.84960011121338e-09 0.986911708303502 0.00252097065874708
"1_342" "dm" "exp3" "large" 50 0.9 3 0.103615649706771 0.00587205079947858 0.987001830665657 0.0025934414843704 "dm_exp3" 0.831274505939929 0.831403104526602 0.823234733840582 0.0107223065349339 0.0971149520624096 0.103665306261379 0.00583744358795951 10 8.84960011121338e-09 0.986911708303502 0.00252097065874708
"2_142" "dm" "exp3" "small" 146 0.9 1 0.0854264584566028 0.00508150880134438 0.987001830665657 0.0025934414843704 "dm_exp3" 0.860893392371891 0.860993301548867 0.88883397197979 0.0113017414460454 0.102624765609412 0.085477041776206 0.00506300476378658 10 8.84960011121338e-09 0.986911708303502 0.00252097065874708
