id	session	exp	sacXresp	gain	tarX	rt	sigma	PL	posu	sess_n
ml	small	exp3	9.31164268986283	1.03462696554031	9	184	0.9093756	57.34494	2	2
ml	small	exp3	7.73696724828375	1.10528103546911	7	206	0.9093756	50.44071	3	2
ml	small	exp3	10.2543079752043	1.46490113931489	7	407	0.9093756	50.44071	3	2
ml	small	exp3	5.42857142857143	0.904761904761905	6	193	0.9093756	50.44071	3	2
ml	small	exp3	6.48258813413586	1.08043135568931	6	229	0.9093756	145.9493	1	2
ml	small	exp3	6.80528166983797	1.13421361163966	6	235	0.9093756	50.44071	3	2
ml	small	exp3	9.60708131660685	0.960708131660685	10	186	0.9093756	145.9493	1	2
ml	small	exp3	9.28562276195815	1.03173586243979	9	205	0.9093756	57.34494	2	2
ml	small	exp3	5.0871653382383	0.847860889706383	6	242	0.9093756	57.34494	2	2
ml	small	exp3	6.24346035339244	0.891922907627492	7	222	0.9093756	57.34494	2	2
ml	small	exp3	6.04446791257284	1.00741131876214	6	174	0.9093756	145.9493	1	2
ml	small	exp3	7.16113490364026	1.02301927194861	7	211	0.9093756	145.9493	1	2
ml	small	exp3	7.00222410506249	0.875278013132811	8	236	0.9093756	50.44071	3	2
ml	small	exp3	9.85686879742243	1.09520764415805	9	239	0.9093756	145.9493	1	2
ml	small	exp3	7.31756650288645	0.914695812860806	8	198	0.9093756	57.34494	2	2
ml	small	exp3	5.84933935823371	0.974889893038952	6	247	0.9093756	50.44071	3	2
ml	small	exp3	9.5208899140593	1.0578766571177	9	219	0.9093756	50.44071	3	2
ml	small	exp3	4.69292477643346	0.782154129405576	6	191	0.9093756	145.9493	1	2
ml	small	exp3	9.13379055083823	0.913379055083823	10	201	0.9093756	57.34494	2	2
ml	small	exp3	6.9949567274765	1.16582612124608	6	211	0.9093756	57.34494	2	2
ml	small	exp3	10.3941258803404	1.03941258803404	10	206	0.9093756	50.44071	3	2
ml	small	exp3	9.45493425542563	0.945493425542563	10	215	0.9093756	50.44071	3	2
ml	small	exp3	9.82717250324254	1.22839656290532	8	284	0.9093756	50.44071	3	2
ml	small	exp3	7.7489218816868	1.10698884024097	7	202	0.9093756	50.44071	3	2
ml	large	exp3	11.0352968141187	1.00320880128352	11	210	0.9093756	50.44071	3	1
ml	large	exp3	10.3004974657406	0.93640886052187	11	184	0.9093756	145.9493	1	1
ml	large	exp3	11.9507357983016	0.995894649858467	12	211	0.9093756	145.9493	1	1
ml	large	exp3	11.5175373328027	0.959794777733557	12	240	0.9093756	50.44071	3	1
ml	large	exp3	9.44909817500504	1.04989979722278	9	217	0.9093756	145.9493	1	1
ml	large	exp3	12.1536199662925	1.01280166385771	12	229	0.9093756	50.44071	3	1
ml	large	exp3	8.25307510491534	0.917008344990594	9	237	0.9093756	50.44071	3	1
ml	large	exp3	12.0372109991336	1.00310091659446	12	194	0.9093756	57.34494	2	1
ml	large	exp3	10.5495409523183	1.05495409523183	10	165	0.9093756	145.9493	1	1
ml	large	exp3	10.0316337290384	1.00316337290384	10	197	0.9093756	50.44071	3	1
ml	large	exp3	11.7571109219646	0.979759243497049	12	178	0.9093756	145.9493	1	1
