t	c_test	sig1	sig2	sig3	alpha	L1	L00	L_R	MSE1	MSE00	MSE_R	sig1R	sig2R	sig3R	alphaR	lhspR	id
4	4	0.106547322759776	0.106916314941317	0.137360579083153	0.13	53.3412506641274	48.4963743161586	53.3331194485924	0.104866313086486	0.268623133647831	0.105141148171568	0.106530385868918	0.106908230406791	0.137365247534027	0.106900211319148	0.13	ro_exp3
5	5	0.10688579282721	0.107816256697407	0.13984794270876	0.116514081215297	61.7757914475875	63.8702145801754	61.7782218802183	0.077715837319832	0.00692433543835917	0.0776336886969092	0.106883866738393	0.107814607660274	0.139850335551693	0.13	0.116508956418304	ro_exp3
6	6	0.106710103920201	0.107348448629529	0.138553102339675	0.116736074476752	0	0	0	0	0	0	0.106700703899925	0.107342511507928	0.138554940870541	0.108163231182904	0.116720284158867	ro_exp3
1	5	0.157503075200022	0.133892685659465	0.168596405062357	0.128259878033012	70.9602272906699	70.9300336943796	70.8455738043341	0.0117082271488151	0.0127287707034286	0.0155835149869655	0.156517651537081	0.134153712735245	0.167961233798766	0.13	0.129208626499141	tm_exp3
2	6	0.152473840126594	0.129568939095993	0.162711544233999	0.123809807879282	0	0	0	0	0	0	0.152461620015733	0.129572484814842	0.162705722175286	0.104706473421478	0.123813188302691	tm_exp3
3	4	0.152417230304001	0.129521100862025	0.162645572635898	0.13	51.1824143565912	51.0321080144116	51.1827242607761	0.00429480504617673	0.0093751594118469	0.00428433028472681	0.152403229064415	0.129521971741637	0.162635396873471	0.10465669262186	0.13	tm_exp3
4	3	0.152604553633202	0.129679087371432	0.13	0.123918097179663	22.2980024224094	21.2812342189128	22.2970587123254	0.107936975623015	0.142303740901201	0.107968873023854	0.152578319991664	0.129678213644448	0.13	0.104811775045684	0.123924101573665	tm_exp3
5	2	0.149814687799843	0.13	0.15961538141344	0.121464722686215	43.0258289216687	43.0727673753237	43.0266545992007	0.046211073873502	0.0446245541399613	0.04618316597292	0.149801958100878	0.13	0.159605368455684	0.102465887272779	0.12146852672095	tm_exp3
6	1	0.13	0.127186369360733	0.159471511883063	0.121356311104311	25.3190882065997	25.3518768253849	25.3188276401164	0.0012094355803138	0.000101180265375739	0.00121824272745038	0.13	0.127174165540131	0.159430035754989	0.102350122945834	0.121350494950996	tm_exp3
1	3	0.0849762919098417	0.0821612444743684	0.13	0.144452794615862	72.7985411023198	67.4212527442098	70.7415543311771	0.0189309903498816	0.200683336853999	0.0884571432145032	0.0830315175918232	0.082661576997311	0.13	0.137755140028878	0.136999043599469	gm_exp3
2	2	0.083921951922731	0.13	0.0833295300061534	0.141287570926774	66.2873921900182	57.4507844990471	61.913691499987	0.190218519642776	0.488895859597601	0.338049602965833	0.0823363482277209	0.13	0.0883436787368598	0.134774608558153	0.132357489373976	gm_exp3
3	1	0.13	0.0798108688603207	0.081975315920357	0.139194841967852	60.0617097962137	53.1746868731326	52.9693916469001	0.37034248230136	0.603123857101501	0.610062835748161	0.13	0.0809783260165956	0.0868100245291061	0.131095630760971	0.129054448093087	gm_exp3
4	4	0.0846275726928264	0.0816961340774562	0.0847083162297709	0.13	40.7090831608562	19.9886940569425	41.1232032233883	0.0146157473458868	0.714964899058168	0.000618489232302021	0.0843807551483886	0.0811452410428474	0.0887342957820412	0.144619696684108	0.13	gm_exp3
5	5	0.0857145628454715	0.0831573687132717	0.0868524873938802	0.146687650434096	48.288022057558	52.8553153678721	51.8027597757321	0.286248847905215	0.131874334016596	0.167450713030928	0.0849254024072275	0.0842560592148758	0.0904485928242184	0.13	0.139754763296738	gm_exp3
6	6	0.0845203803667445	0.0815426445148991	0.0844865615875314	0.143067129729057	0	0	0	0	0	0	0.0823337116763918	0.0824223931729345	0.0884063985632898	0.134306467330291	0.132168332466612	gm_exp3
1	6	0.108974368281765	0.0961921430167829	0.134327015244754	0.150671474029918	0	0	0	0	0	0	0.108985950449911	0.0961980535664072	0.134287389099726	0.146317757209036	0.150692551516204	pc_exp3
2	5	0.109417791678736	0.0964209096239374	0.133804716018767	0.151337480330095	39.4319069741441	-1751.47552419845	39.431342478933	0.0208371597660597	60.5535083333998	0.0208562397041942	0.109426705565914	0.0964244066568122	0.133771661109262	0.13	0.151354007394851	pc_exp3
3	4	0.110687776693094	0.0970733185887415	0.132315360059905	0.13	36.0295618302537	-1113.04371085598	36.028574665041	0.239702894777887	39.0783795115727	0.239736260962078	0.110698357935711	0.0970751600905579	0.132294806974233	0.147829117638285	0.13	pc_exp3
4	1	0.13	0.0969430582832776	0.132609170066139	0.152867006140068	62.6044875506352	64.3950447464938	62.6039528638876	0.064525104301497	0.00400427108147742	0.0645431767135666	0.13	0.096947945496175	0.132580786082175	0.147609022055295	0.15288461720769	pc_exp3
5	2	0.109201641281876	0.13	0.134055084473169	0.151016435931773	67.9881696864382	58.8268154125472	67.9883306926802	0.000629598272380522	0.310283372729897	0.000624156261400888	0.109216979993875	0.13	0.134015174982576	0.146526648230956	0.151040507464369	pc_exp3
6	3	0.105228803389476	0.0942518639117549	0.13	0.145061166662266	31.3838705776943	29.893991293207	31.3802795429266	0.834843725181563	0.885201644997236	0.834965102156712	0.105234887123087	0.0942507712665285	0.13	0.142988899503579	0.145065924779091	pc_exp3
1	1	0.13	0.0859981067529512	0.100717480626385	0.101298821838271	64.2840875488329	66.8479724518972	62.8315048516691	0.119268814881917	0.0326095051583434	0.168366110046053	0.13	0.0863187257083048	0.100348113723741	0.1041243589975	0.0999226491569118	xc_exp3
2	2	0.0930150897007622	0.13	0.102185299463572	0.102721833816373	71.9698675953904	53.2881534202471	67.2919654860352	0.0469836079124207	0.678425547032264	0.205096699208627	0.0944160796986837	0.13	0.101764406108236	0.106777722748079	0.101560805616537	xc_exp3
3	3	0.0919489915198822	0.0862517108783396	0.13	0.101558600790079	61.3301445616339	62.4664860214157	61.3267693409229	0.0620225621647022	0.0236142208240757	0.0621366446247327	0.0919500413910683	0.086246018950231	0.13	0.10516337214386	0.101550264585818	xc_exp3
4	6	0.0922449493655813	0.0865588866216949	0.10131118061519	0.101874691181607	0	0	0	0	0	0	0.0922351289604975	0.0865595651238722	0.101304493270941	0.105536742056854	0.101867142168939	xc_exp3
5	5	0.0928827262127019	0.0872577219446054	0.102041560812286	0.10258313262405	64.0597621259539	63.4014882445923	64.059105291225	0.00651701917243895	0.0287666763624611	0.00653922018627688	0.0928874071256764	0.0872574347305048	0.10204055435047	0.13	0.102581164757257	xc_exp3
6	4	0.0916191255106154	0.0858955503060733	0.100600134417611	0.13	60.5033204915222	61.9730829294106	60.5012807893581	0.086668536864226	0.0369905664635983	0.0867374787973733	0.0916131004140475	0.0858885896985431	0.100610490623712	0.104740855915411	0.13	xc_exp3
1	4	0.0639819424858408	0.0700430086505839	0.0939744985234717	0.13	20.2989680616414	36.9150695879203	-5.54845744703126	1.48645914820683	0.92483491661861	2.36010213039997	0.0646331164572247	0.0705949979079886	0.0917343407153215	0.076509718162176	0.13	dm_exp3
2	5	0.0696196241182802	0.0763883361249087	0.102234599681201	0.0844300380215585	60.3098489861666	73.5720693658254	49.3406488611434	0.453750952815015	0.00548790398254502	0.824509917040799	0.0709308628977281	0.0779113546742527	0.100496081970601	0.13	0.0829630479196489	dm_exp3
3	6	0.0693602983692072	0.0760955040660225	0.101900979180386	0.0841345125671151	0	0	0	0	0	0	0.0693728692575347	0.0761308736266831	0.101852808218279	0.0834229133252479	0.0841430744446774	dm_exp3
4	1	0.13	0.0772590192212064	0.103344062414926	0.0852184432359315	59.2015045946415	77.7142151308544	48.9100139827428	0.660577322984439	0.0348477068604413	1.00842970566661	0.13	0.0787148001470358	0.102087268464415	0.0850640050488137	0.0841270077716955	dm_exp3
5	2	0.0723348958371124	0.13	0.106209339204781	0.0873130619991486	73.136027665692	79.3278855428777	66.4165003839571	0.280171120553314	0.0708863243044392	0.507291142675956	0.0736883874581924	0.13	0.104828763229171	0.0873651110698158	0.0861715168513345	dm_exp3
6	3	0.0702123864054596	0.0770749287105807	0.13	0.0850440837741327	64.4620168840684	53.1337313447361	42.9223207190131	0.108057356656213	0.490953407885643	0.836099087035081	0.0712821467634684	0.0782378196674101	0.13	0.0829786360401074	0.0808059842123439	dm_exp3
1	1	0.13	0.0885915289149739	0.112995012876947	0.103223433390542	76.4740623552733	71.1569435339744	76.4734588934549	0.00187848657036392	0.181597102730265	0.00189888357982533	0.13	0.0885990332522604	0.112982412983035	0.0929211214208213	0.103225564661604	cm_exp3
2	2	0.0846175629025347	0.13	0.112950692795976	0.103136796083144	75.0625849541604	70.3060813321651	75.062124912553	0.000639948011501447	0.161409770434942	0.00065549741783335	0.0846209384250212	0.13	0.112939511206189	0.0928411901986992	0.103140574808907	cm_exp3
3	3	0.0795206086958702	0.0832152771004814	0.13	0.0981481443402001	45.3798452645172	56.4006784615814	45.3674217054836	0.386324991440588	0.0138208293798172	0.386744907735923	0.0795248833374578	0.0832198916497059	0.13	0.0886091507474589	0.098138277895409	cm_exp3
4	5	0.0824454411485573	0.0862485100727383	0.111823069634671	0.101021307679787	66.9676277786842	67.9465678120239	66.9618925295226	0.0807913776339262	0.0477032045070434	0.0809852290555872	0.0824453067190498	0.0862540456590484	0.111795180933344	0.13	0.101010516155735	cm_exp3
5	4	0.08286140282435	0.0866793422803642	0.112039671916483	0.13	64.5053287132507	60.0313510793	64.5031532587069	0.0286145884864528	0.179835032513986	0.028688118850033	0.0828630697083514	0.0866821802767538	0.112020582777123	0.0913991534941786	0.13	cm_exp3
6	6	0.0828637468076144	0.0866813958597771	0.11204552320851	0.101427345485508	0	0	0	0	0	0	0.0828695300345785	0.0866879568193243	0.112023467332908	0.0914009904164019	0.101430300019887	cm_exp3
1	5	0.0866243496229769	0.0764116478973949	0.0891731332418455	0.112709810933382	49.7767635793323	24.8564891594089	45.4718208770229	0.237687571160914	1.07999284655432	0.383194634498972	0.0869738286022127	0.0768040137692446	0.0891811134556115	0.13	0.110734628418511	ad_exp3
2	6	0.0882179677971236	0.0778577109612031	0.090841950529539	0.115017938608402	0	0	0	0	0	0	0.0892065557866826	0.0787431185710068	0.0913545749589598	0.108115376784774	0.113056552680002	ad_exp3
3	4	0.0890883798124208	0.0786270192217677	0.0918277024661852	0.13	58.9011852241027	58.8795564502224	56.8509867567681	0.0305427662586459	0.0312738188158015	0.099839474454557	0.0897798916279979	0.0792175588742147	0.0919368556540999	0.108786604041496	0.13	ad_exp3
4	2	0.0861373168694907	0.13	0.0886534007715699	0.112003733191836	40.2817410738227	55.3467966728179	31.7254876231337	1.09339301248116	0.584194133235119	1.38259437911444	0.086927267020019	0.13	0.0891115626879113	0.105728830794017	0.110426800640787	ad_exp3
5	3	0.0888830445485467	0.0783628855177905	0.13	0.11557310501497	58.5353118443018	54.1276604690968	53.348816316011	0.372384302533373	0.521362919015304	0.547687851389602	0.0899793233440826	0.0793232768817652	0.13	0.108871944912792	0.1136729913658	ad_exp3
6	1	0.13	0.0801248058761525	0.0935610048870787	0.118224546177977	68.5826799474266	61.8167837819882	64.6383521007911	0.257814972378416	0.486502262770233	0.391133253594697	0.13	0.0812728838540008	0.0943744276508433	0.111476152597149	0.116569986308116	ad_exp3
1	2	0.103034368648071	0.13	0.105464139797606	0.12982353075247	70.7797730423054	71.0824461187145	70.7799990227046	0.0412263118405169	0.03099596185789	0.0412186737030268	0.103039711151527	0.13	0.105469957566958	0.17201116455928	0.129822944432236	kl_exp3
2	1	0.13	0.0893970695262339	0.10411910404498	0.128331629127734	64.0027287148882	64.6863909817484	64.0029585896676	0.0464385460536743	0.0233307614338019	0.0464307762861311	0.13	0.0894052067978623	0.104121962849806	0.170004506336098	0.128328760161431	kl_exp3
3	3	0.101815870247688	0.0894797991248778	0.13	0.128433467065391	63.4524997224997	64.0346892622092	63.4524618793041	0.0339398633213466	0.0142618568791653	0.0339411424213578	0.10182053557406	0.089486905009459	0.13	0.170141266103746	0.128429880204111	kl_exp3
4	5	0.100075104020874	0.0878594822511067	0.102427257530559	0.126461126822512	14.2507450468469	11.3792459583432	14.2512408254575	0.0270728819601683	0.124129551151591	0.0270561246431292	0.100091213323847	0.0878728065187869	0.102438954316204	0.13	0.126449956596231	kl_exp3
5	6	0.101315271310706	0.0890099316590942	0.103699379610614	0.127856942084362	0	0	0	0	0	0	0.101317119769339	0.0890783917615604	0.103701154752773	0.169454181447928	0.127875004089988	kl_exp3
6	4	0.0998354461825089	0.0876325337171038	0.102178289648756	0.13	45.4850675209923	46.3306875050022	45.4845634136613	0.0376470531266568	0.00906509766712057	0.0376640919544437	0.0998412891007209	0.0876388272114616	0.102180277729375	0.167106422407566	0.13	kl_exp3
1	4	0.0837983259703632	0.083150549352039	0.101355710456091	0.13	44.3043675219214	50.6755749441936	44.2979243432584	0.238271963070054	0.0229251521972553	0.238489742508862	0.0837987323543008	0.0831549202668732	0.101360023211886	0.112237078670411	0.13	bs_exp3
2	5	0.0853937655616011	0.0849901639670976	0.10363336767952	0.11402519802106	52.1538293944667	50.2447452886016	52.150182860104	0.0854917038574109	0.150018746635651	0.0856149567188691	0.085393998989054	0.0849939130090513	0.103635812689313	0.13	0.114017106542629	bs_exp3
3	6	0.0864980201135412	0.0862689988336938	0.105216846078901	0.115472780964165	0	0	0	0	0	0	0.0864942765900926	0.0862708026592416	0.105218461403467	0.115973229553363	0.11544586161769	bs_exp3
4	1	0.13	0.0839719621743732	0.102374545651132	0.112879290018403	54.879883419196	65.6940465777044	54.8719205388507	0.478130206866832	0.112611492109246	0.478399352222502	0.13	0.0839778952767081	0.102377314137323	0.113225704894182	0.112872740273327	bs_exp3
5	2	0.0889182693204285	0.13	0.108716195225059	0.118598917364419	74.5359006058883	72.8271491495179	74.5339148005909	0.0581573809740117	0.115913180199331	0.058224501193063	0.0889214363248302	0.13	0.10872207859746	0.119342482224516	0.118589175120038	bs_exp3
6	3	0.0894734504753242	0.0897470726787865	0.13	0.119319585596353	72.9838779447523	69.781497142337	72.9834129475135	0.00476022400979405	0.113000695131429	0.00477594091646276	0.0894844122255269	0.0897569506559932	0.13	0.120123104143682	0.119321864315291	bs_exp3
1	2	0.0685143548589196	0.13	0.104297172162697	0.0948105972199938	73.8120963327305	74.653672460749	71.0074666022226	0.169619885537041	0.141174612410016	0.264416370428208	0.0696303804766513	0.13	0.103685540502144	0.105189010851524	0.0939936065755096	pl_exp3
2	3	0.0659806545902135	0.0816874652383751	0.13	0.091609863039495	58.6755769820378	61.9322634410706	58.6641252704442	0.182836740279224	0.0727607379639153	0.183223808131088	0.0659763845632154	0.0816878299577022	0.13	0.101439638807503	0.0916008296414853	pl_exp3
3	1	0.13	0.0821770795630578	0.101043949200953	0.0921105522924432	56.8222608538139	74.543796446438	50.8657443782357	0.732640963819187	0.133653060788489	0.933971220693729	0.13	0.0834264601545356	0.100509583746752	0.101895792502934	0.0913221816474334	pl_exp3
4	4	0.0628179724930486	0.0775924350407107	0.09570026807978	0.13	38.6855693875678	38.176218634507	29.6597140702151	0.82722891343851	0.844444968891964	1.13230282316503	0.0635493187118188	0.0781698041485618	0.0945135808187308	0.0956347609093885	0.13	pl_exp3
5	6	0.0662389277655627	0.08201864760026	0.100854023994248	0.091935724590998	0	0	0	0	0	0	0.0662396722925056	0.0820184892515085	0.100860327224658	0.101855208803766	0.0919303691858894	pl_exp3
6	5	0.0672894395071112	0.0833978200010902	0.102454199079542	0.0932553133077114	66.5545102424838	68.5069039031069	66.5388841651626	0.0660217354435085	3.08297144462136e-05	0.0665498968569643	0.0672612515481981	0.0833761171994586	0.102409787388763	0.13	0.0932437664855472	pl_exp3
1	4	0.0707993887983376	0.0801896453221061	0.130410150417991	0.13	51.9416021601667	28.3311716306451	30.741281999471	0.416170734121811	1.21420328601964	1.13274155555333	0.0724886102674499	0.0850732134162286	0.118526532335336	0.093969101647233	0.13	dk_exp3
2	5	0.0727642160110407	0.0830451784873627	0.134873432021694	0.0906016795827647	59.9851122229404	38.2496680248055	47.3930515829103	0.0856429744933139	0.820300988390273	0.51125462412633	0.0744398824998924	0.0879345597308377	0.121891598671599	0.13	0.0880025507495775	dk_exp3
3	6	0.0727255544538167	0.0829964964239555	0.134780576582058	0.0905517672665097	0	0	0	0	0	0	0.0729204339448518	0.083889709478981	0.130581709112915	0.0976035937486745	0.0895387218245162	dk_exp3
4	2	0.0749287251936422	0.13	0.139872934347001	0.0933021135916196	76.1104935462511	62.5962019056334	69.5512343739719	0.0270185174595432	0.483801574912421	0.248721477482581	0.0782797447483651	0.13	0.128472125432056	0.101381468585794	0.0924856286887084	dk_exp3
5	1	0.13	0.0802159300805525	0.130437720216176	0.088173480624642	53.0143726939091	32.9704931667971	40.6824424209259	0.61265140737632	1.2901345353927	1.02947065060315	0.13	0.0845218919058053	0.123705703117995	0.0957654319871284	0.0872393494505414	dk_exp3
6	3	0.0740126436685014	0.0849009952230162	0.13	0.0921605291368031	46.1375517479498	-4749.30082921757	48.1644410634899	0.0847211570870442	162.170538433722	0.0162122982217874	0.0754193656909551	0.0891369487908842	0.13	0.0977145770409714	0.0891295708032022	dk_exp3
1	1	0.13	0.0675158534746159	0.0792089959728872	0.075993046483022	50.9514211777145	69.1849408829935	50.8079100190302	0.927624458760382	0.311331492721952	0.932475135923913	0.13	0.0675104126217368	0.0792030825251352	0.0851719866856941	0.0759870917323203	ac_exp3
2	2	0.065147217582537	0.13	0.0796309746768619	0.0763816555415981	54.7531286399834	63.8400852606907	41.943695075682	0.789731179176481	0.482592045396576	1.22269003364987	0.0654980397959579	0.13	0.0795118627456124	0.0847400847123011	0.0762289945673506	ac_exp3
3	3	0.0657524928759387	0.0684994550057944	0.13	0.0771057033392478	65.4180038522282	76.5797025021238	56.0573868716917	0.420276777366763	0.0430113630002909	0.736665631308896	0.066341965383378	0.0690276707865822	0.13	0.0856760155910429	0.0767488073939584	ac_exp3
4	4	0.0624587553638788	0.0649672945182256	0.0762160696208758	0.13	40.8487012551674	50.3577937663935	24.4567931482711	1.09258444724048	0.771177120361034	1.64663094125357	0.06280843348926	0.0653234239523066	0.0759891720854545	0.0810741970995144	0.13	ac_exp3
5	6	0.0644346771104485	0.0671160988953456	0.0787346897203199	0.0755637286100264	0	0	0	0	0	0	0.0644393976312293	0.0671357338211346	0.0787531260669544	0.0847046125430825	0.0755769058557583	ac_exp3
6	5	0.0637594046784275	0.0664835316798494	0.0779741218043149	0.0749696859546047	53.7013837490513	65.6968219500498	-22.3736858809704	0.574518437720643	0.169072626526894	3.14585579121537	0.0655576315588433	0.0678097012790208	0.0767040480754487	0.13	0.0726348605112228	ac_exp3
1	4	0.157284727299078	0.15725737308133	0.139657271246348	0.13	24.3237869684081	-7254.3777978047	24.3109838479642	0.476769915183608	246.496883480514	0.477202660654612	0.157299305373327	0.157253105702649	0.139624604472854	0.171009136315237	0.13	wf_exp3
2	5	0.156085262419199	0.156428684849767	0.139586553192961	0.169007978439355	24.1054589081928	-1936.16755651813	24.0957654831795	0.220399674008795	66.4776275954186	0.220727311774246	0.156095908681051	0.156423709994119	0.139550765633952	0.13	0.169055165468024	wf_exp3
3	6	0.154311016596135	0.155197277142067	0.13947522679661	0.166231489094256	0	0	0	0	0	0	0.154319544637953	0.155184582158293	0.139432722633556	0.167022037066481	0.166279361506759	wf_exp3
4	2	0.15314415376223	0.13	0.139414085070198	0.164415219443903	27.7835224292751	-3480.19098322929	28.0481115175928	0.0106648805417875	118.580203171801	0.00172176935664978	0.15243278212261	0.13	0.129797649819767	0.166132669624065	0.168333759816712	wf_exp3
5	1	0.13	0.155494362562209	0.13950777039478	0.166890219806809	31.9916930720427	-8480.07768402738	31.1889706893846	0.028232721774174	287.736177667735	0.0553647383080198	0.13	0.152044790754793	0.131003299767911	0.169991437096653	0.172396083220047	wf_exp3
6	3	0.150172251183283	0.152315347737337	0.13	0.159823061822479	29.2709483781479	-134.53656719131	29.2850812855871	0.375908289593169	5.91260231584086	0.375430597321726	0.150166174457433	0.152282580159884	0.13	0.161500050860161	0.159850390482968	wf_exp3
1	3	0.101501342976491	0.157142342440608	0.13	0.124417899146441	13.6326730840257	15.6981526414681	14.6537919533368	0.729517799482419	0.659704590440866	0.695003981699705	0.106244049869002	0.15046884981301	0.13	0.128366937866852	0.120712793364259	gh_exp3
2	2	0.0993756937138686	0.13	0.176915476916229	0.122263231479312	32.6040675870645	34.568256380136	33.3150290206957	0.0844342838730201	0.0180447026672044	0.0604037874162867	0.106701507166745	0.13	0.160977304013441	0.125909126778801	0.117287582884315	gh_exp3
3	1	0.13	0.152065091601313	0.174871716064047	0.12122960315877	61.1705867373067	64.7114199270299	61.9290021825406	0.124830732464411	0.00515057065176854	0.0991962904155071	0.13	0.147987589627578	0.167432984784958	0.127428572776461	0.117695920965624	gh_exp3
4	4	0.0945232230999565	0.145892240903366	0.167199379209256	0.13	36.768699707821	35.1111601674654	36.137562301691	0.319349960466058	0.375374796930077	0.340682404793253	0.0999980391096423	0.13953217224467	0.156653426730825	0.119839144956565	0.13	gh_exp3
5	6	0.0988564321678446	0.152867770359329	0.175867467719527	0.121734150940758	0	0	0	0	0	0	0.103476383502523	0.146649004720516	0.165895104813204	0.124772533499243	0.117553446563996	gh_exp3
6	5	0.10017810894858	0.155001173562097	0.178539432524287	0.123078621559673	57.5850329443497	57.4880451540542	57.482340340023	0.00621510901089685	0.00949329632288408	0.00968611903713712	0.106896154013785	0.149069524843513	0.168254913630179	0.13	0.120316758353729	gh_exp3
1	4	0.048069375965428	0.0626737038133457	0.072513509012446	0.13	72.7416713780529	61.7056109867466	44.2439697038977	0.238206883300847	0.611225724527001	1.20142919988729	0.0492610330995761	0.0627580290890383	0.0707172633471223	0.0782743321722428	0.13	eb_exp3
2	6	0.0472401956735496	0.0615716595905385	0.07126150160383	0.0674198804310579	0	0	0	0	0	0	0.0484860635426098	0.0614209163834033	0.0690676790251871	0.0763406971987647	0.0678043006182284	eb_exp3
3	5	0.0479793634781009	0.062551416285007	0.0723640094850572	0.0686056095479566	72.8821091291742	66.6656572064075	47.2481054097277	0.14943085149535	0.359546926484866	1.01586017721264	0.0488550067894085	0.0620714355414045	0.0701370255459152	0.13	0.0685611001108999	eb_exp3
4	2	0.0468495955978751	0.13	0.0706935919885055	0.0668170584772256	63.295089639836	42.0564086610183	1.50645733654607	0.570358216294845	1.28822563337889	2.65881398814605	0.0490681718522188	0.13	0.0683016819096609	0.0754937118674919	0.067191137793901	eb_exp3
5	1	0.13	0.0608264903492833	0.0704240434758179	0.0665178991403938	58.9898074173807	-311.962405716931	12.0841263602104	0.843635442389983	13.3818202463297	2.42904746212234	0.13	0.0615084872121067	0.0696552157415805	0.0771849664692597	0.0682639662101144	eb_exp3
6	3	0.0465555676463865	0.0606586566480554	0.13	0.0663173037041485	60.4370458407571	16.7264801983453	-5.82792449062964	0.506270193813841	1.98368731252736	2.74602619101471	0.0478331690913554	0.0600623909998007	0.13	0.0736823903152536	0.0659796509803727	eb_exp3
1	2	0.0716537669298938	0.13	0.107045364684616	0.138087122503838	51.4421217904522	19.7575366485272	26.5245101611001	0.674188276750487	1.74512725454755	1.51640354982259	0.0794404283580685	0.13	0.104683859792073	0.119528220798052	0.125145400385681	nd_exp3
2	1	0.13	0.0800864512045139	0.105732875860188	0.1365359546566	42.3283842362945	-0.0961476243358408	12.7154998566333	1.05144936473528	2.48539854162458	2.05236485676783	0.13	0.0875364829424319	0.1045961100028	0.119051009309503	0.124467238181007	nd_exp3
3	3	0.0722137847280813	0.0816542192910438	0.13	0.13925082274844	52.5625091115915	22.6111764071917	49.8778657318845	0.148908076523839	1.16126312193255	0.239649022757933	0.073825091192742	0.0830977446962962	0.13	0.126360941465559	0.13472840402123	nd_exp3
4	5	0.0753161811139669	0.085191423740675	0.112639845835939	0.14569389890361	58.4822402690279	60.5543914497324	59.8672045325428	0.0870050729298596	0.016966363022047	0.0401932808230551	0.0765142683265643	0.0864576787299424	0.111666939328682	0.13	0.141053333022236	nd_exp3
5	4	0.0747185699783692	0.0845203629857809	0.111751839251221	0.13	44.7524889543277	47.8161221368981	46.8799420976932	0.153509875542854	0.0499590739719747	0.0816019592971012	0.0760448143180961	0.0854499035630646	0.110367239024215	0.130273630570178	0.13	nd_exp3
6	6	0.0729897026549938	0.0825317627469658	0.109095278631197	0.140864566836965	0	0	0	0	0	0	0.0738797628782095	0.0829588830675323	0.108636383475452	0.127110310159295	0.137786045727353	nd_exp3
1	4	0.0901470524913119	0.0989120023208719	0.155143878328087	0.13	42.8717119865801	45.0023480829188	42.8706771829081	0.347463604887785	0.275448104831537	0.347498581251899	0.0901535629313366	0.0989154904464254	0.155133520794471	0.134529516672745	0.13	ay_exp3
2	5	0.0933785058645723	0.102725437948501	0.160254751430058	0.117144401163352	42.7573849085995	42.5297264458727	42.7573746728236	9.83870503590005e-05	0.00779324309052586	9.87330195831805e-05	0.0933842894727049	0.102728888187889	0.160245368649868	0.13	0.117139477676581	ay_exp3
3	6	0.0937845000082372	0.103205404554053	0.16089632205987	0.117390191461474	0	0	0	0	0	0	0.0937875409307698	0.103209815450208	0.160899473526157	0.139009141580886	0.117385629890198	ay_exp3
4	3	0.0942255740787749	0.103730460336356	0.13	0.117640101236238	24.198693387151	20.8516276379235	24.1985480330008	0.0695680645220356	0.182698886845923	0.0695729774923123	0.0942319818693219	0.103734366022136	0.13	0.139546122768709	0.117645651599421	ay_exp3
5	2	0.0958462738952171	0.13	0.164147564103717	0.118609193532835	66.5824930359796	66.5136231436498	66.5602205072757	0.0125711947765942	0.0148989971373382	0.0133240062467828	0.0973855736190932	0.13	0.16340192331729	0.141241815171445	0.117379712546503	ay_exp3
6	1	0.13	0.104771162982158	0.162982630322913	0.118173028836145	69.3778425955989	69.3832605288969	69.3958272727087	0.00350106951168363	0.00331794336621187	0.0028931874253741	0.13	0.106720022142983	0.162114474160763	0.140271927199368	0.116857065063833	ay_exp3
1	2	0.108227124819345	0.13	0.12590466086176	0.0826942988112333	49.9598501828971	49.0536224601706	49.3083258307914	0.0301874306214761	0.0608179276496333	0.0522089537226514	0.10824657360502	0.13	0.123910230795572	0.0924088265607309	0.0832589211442809	yo_exp3
2	1	0.13	0.115439236618031	0.127598248937341	0.0837649779945525	59.0773283712243	58.8866073620281	58.9350547927673	0.00983459558807085	0.0162809656989032	0.0146434425399181	0.13	0.11515650661066	0.126846075313029	0.0934164872321567	0.0840891991548488	yo_exp3
3	3	0.108310715121079	0.11399337491756	0.13	0.082752338010905	42.2059705222796	41.357666664153	40.7252132875052	0.00329847930374027	0.0319711497084203	0.0533480738391133	0.107482612186562	0.110820954367612	0.13	0.0933442043375469	0.0842478424410085	yo_exp3
4	4	0.107278476170265	0.112962285617665	0.124853768280019	0.13	54.9880576209509	56.717340822045	54.9836693880506	0.273688190280063	0.215238418083082	0.273836512552094	0.107279437840244	0.112953452964359	0.124847843221835	0.0909510901100272	0.13	yo_exp3
5	5	0.109197765727493	0.114879518593147	0.126978428925534	0.0833725214881604	56.6955013138813	55.4844679469435	55.1748797750654	0.0838609140847767	0.124793841887275	0.135257922096755	0.109923544566028	0.113991414773022	0.124177761136232	0.13	0.0850274450526011	yo_exp3
6	6	0.10856028717071	0.114242407688363	0.126272686158797	0.0829245174984871	0	0	0	0	0	0	0.108755014810961	0.113598938943675	0.124637304805566	0.0927739174052893	0.083554007532491	yo_exp3
1	5	0.0532828689328876	0.0672300877037417	0.0812217970217489	0.0682283620918918	70.8862984611038	-377.787834349367	59.1898558621661	0.0389277948765131	15.2041134838704	0.434267554720607	0.0534179606510825	0.0669779621540898	0.083041699857602	0.13	0.0674870437840818	aw_exp3
2	6	0.0532273164663727	0.0670837568061003	0.0810048492201219	0.0681452925278717	0	0	0	0	0	0	0.0517879221453552	0.0675613329296078	0.0812607105285553	0.0832943295296466	0.0649482544379908	aw_exp3
