ID	IDn	block	trial	side	dE	sdE	sigma	FE	rr	acc	tResp	sess
2354	ch	11	7	11	1	0.93	0.93	1.51872259663646	1	1	1	0.29	1
2355	ch	11	7	12	1	0.93	0.93	1.51872259663646	1	0	0	0.41	1
2356	ch	11	7	13	1	4	4	0.90943743401739	1	1	1	0.2	1
2357	ch	11	7	14	-1	4	-4	0.90943743401739	1	0	1	0.16	1
2358	ch	11	7	15	1	1.25	1.25	0.299952702068935	1	0	0	0.2	1
2359	ch	11	7	16	1	4	4	1.51872259663646	1	1	1	0.35	1
2360	ch	11	7	17	-1	3.92	-3.92	0.90943743401739	1	0	1	0.25	1
2361	ch	11	7	18	-1	3.84	-3.84	0.90943743401739	1	0	1	0.26	1
2362	ch	11	7	19	-1	4	-4	1.51872259663646	1	0	1	0.25	1
2363	ch	11	7	20	1	1.49	1.49	0.299952702068935	1	1	1	0.18	1
2364	ch	11	7	22	1	1.49	1.49	0.299952702068935	1	1	1	0.22	1
2365	ch	11	7	23	-1	3.6	-3.6	0.299952702068935	1	0	1	0.39	1
2366	ch	11	7	24	-1	3.76	-3.76	0.90943743401739	1	0	1	0.26	1
2367	ch	11	7	25	1	1.58	1.58	0.90943743401739	1	1	1	0.29	1
2368	ch	11	7	26	1	4	4	1.51872259663646	1	1	1	0.48	1
2369	ch	11	8	1	-1	3.6	-3.6	0.299952702068935	1	0	1	0.22	1
2370	ch	11	8	2	1	1.33	1.33	0.299952702068935	1	0	0	0.16	1
2371	ch	11	8	3	-1	4	-4	1.51872259663646	1	1	0	0.36	1
2372	ch	11	8	4	1	4	4	1.51872259663646	1	0	0	0.3	1
2373	ch	11	8	5	1	1.58	1.58	0.299952702068935	1	1	1	0.31	1
2374	ch	11	8	6	1	0.77	0.77	1.51872259663646	1	0	0	0.44	1
2375	ch	11	8	7	-1	3.52	-3.52	1.51872259663646	1	0	1	0.34	1
2376	ch	11	8	8	-1	3.6	-3.6	0.299952702068935	1	0	1	0.27	1
2377	ch	11	8	9	-1	3.43	-3.43	1.51872259663646	1	0	1	0.37	1
2378	ch	11	8	10	1	1.49	1.49	0.299952702068935	1	1	1	0.38	1
2379	ch	11	8	11	1	0.44	0.44	1.51872259663646	1	1	1	0.38	1
2380	ch	11	8	12	-1	3.68	-3.68	1.51872259663646	1	0	1	0.32	1
2381	ch	11	8	13	-1	3.68	-3.68	0.90943743401739	1	0	1	0.36	1
2382	ch	11	8	14	1	0.61	0.61	1.51872259663646	1	0	0	0.93	1
2383	ch	11	8	16	-1	3.19	-3.19	1.51872259663646	1	0	1	0.35	1
2384	ch	11	8	17	-1	3.52	-3.52	0.299952702068935	1	0	1	0.35	1
2385	ch	11	8	18	-1	3.43	-3.43	0.299952702068935	1	1	0	0.4	1
2386	ch	11	8	19	1	1.49	1.49	0.299952702068935	1	1	1	0.42	1
2387	ch	11	8	20	-1	3.6	-3.6	0.90943743401739	1	0	1	0.37	1
2388	ch	11	8	21	-1	3.19	-3.19	1.51872259663646	1	0	1	0.54	1
2389	ch	11	8	22	-1	3.68	-3.68	0.299952702068935	1	0	1	0.53	1
2390	ch	11	8	23	1	1.41	1.41	0.90943743401739	1	1	1	0.48	1
2391	ch	11	8	24	-1	3.11	-3.11	1.51872259663646	1	0	1	0.3	1
2392	ch	11	8	25	-1	3.52	-3.52	0.90943743401739	1	1	0	1.8	1
2393	ch	11	8	26	1	1.41	1.41	0.299952702068935	1	1	1	0.46	1
2394	ch	11	9	1	1	1.58	1.58	0.90943743401739	1	1	1	0.3	1
2395	ch	11	9	2	-1	3.03	-3.03	1.51872259663646	1	0	1	0.48	1
2396	ch	11	9	3	-1	3.6	-3.6	0.299952702068935	1	0	1	0.25	1
2397	ch	11	9	4	-1	3.03	-3.03	1.51872259663646	1	0	1	0.33	1
2398	ch	11	9	5	1	1.58	1.58	0.90943743401739	1	1	1	0.27	1
2399	ch	11	9	6	1	1.58	1.58	0.90943743401739	1	1	1	0.4	1
2400	ch	11	9	7	-1	4	-4	0.90943743401739	1	0	1	0.31	1
2401	ch	11	9	8	-1	3.92	-3.92	0.90943743401739	1	0	1	0.34	1
2402	ch	11	9	10	1	1.33	1.33	0.90943743401739	1	1	1	0.31	1
2403	ch	11	9	11	1	1.25	1.25	0.299952702068935	1	0	0	0.36	1
2404	ch	11	9	12	-1	3.84	-3.84	0.90943743401739	1	0	1	0.28	1
2405	ch	11	9	13	1	0.69	0.69	1.51872259663646	1	1	1	0.4	1
2406	ch	11	9	14	1	1.25	1.25	0.90943743401739	1	1	1	0.34	1
2407	ch	11	9	15	-1	3.68	-3.68	0.90943743401739	1	0	1	0.31	1
2408	ch	11	9	16	1	1.58	1.58	0.299952702068935	1	1	1	0.34	1
2409	ch	11	9	17	-1	3.6	-3.6	0.299952702068935	1	0	1	0.31	1
2410	ch	11	9	18	-1	3.6	-3.6	0.299952702068935	1	0	1	0.4	1
2411	ch	11	9	19	-1	3.19	-3.19	1.51872259663646	1	0	1	0.37	1
2412	ch	11	9	20	1	1.09	1.09	0.90943743401739	1	1	1	0.32	1
2413	ch	11	9	21	-1	3.6	-3.6	0.90943743401739	1	0	1	0.42	1
2414	ch	11	9	22	1	1.41	1.41	0.299952702068935	1	1	1	0.28	1
2415	ch	11	9	23	-1	3.43	-3.43	0.299952702068935	1	1	0	0.28	1
2416	ch	11	9	24	1	0.85	0.85	1.51872259663646	1	0	0	0.38	1
2417	ch	11	9	25	-1	2.95	-2.95	1.51872259663646	1	0	1	0.5	1
2418	ch	11	9	26	-1	2.95	-2.95	1.51872259663646	1	0	1	0.5	1
2419	ch	11	10	1	1	0.85	0.85	0.90943743401739	1	1	1	0.33	1
2420	ch	11	10	2	-1	3.43	-3.43	0.90943743401739	1	0	1	0.28	1
2421	ch	11	10	3	1	1.01	1.01	1.51872259663646	1	1	1	1.26	1
2422	ch	11	10	4	1	1.58	1.58	0.299952702068935	1	1	1	0.22	1
2423	ch	11	10	5	-1	3.76	-3.76	0.299952702068935	1	0	1	0.25	1
2424	ch	11	10	6	-1	3.11	-3.11	1.51872259663646	1	0	1	0.4	1
2425	ch	11	10	7	1	0.53	0.53	0.90943743401739	1	0	0	0.24	1
2426	ch	11	10	9	-1	3.35	-3.35	0.90943743401739	1	1	0	0.15	1
2427	ch	11	10	10	1	4	4	0.90943743401739	1	1	1	0.33	1
2428	ch	11	10	11	1	1.49	1.49	0.299952702068935	1	1	1	0.53	1
2429	ch	11	10	12	1	1.17	1.17	1.51872259663646	1	1	1	0.7	1
2430	ch	11	10	13	1	1.17	1.17	1.51872259663646	1	0	0	0.44	1
2431	ch	11	10	14	-1	3.11	-3.11	1.51872259663646	1	1	0	0.21	1
2432	ch	11	10	15	-1	3.68	-3.68	0.299952702068935	1	0	1	0.3	1
2433	ch	11	10	16	-1	3.6	-3.6	0.299952702068935	1	0	1	0.24	1
2434	ch	11	10	17	-1	4	-4	0.90943743401739	1	0	1	0.28	1
2435	ch	11	10	18	-1	4	-4	0.90943743401739	1	0	1	0.28	1
2436	ch	11	10	19	-1	3.11	-3.11	1.51872259663646	1	0	1	0.5	1
2437	ch	11	10	20	1	1.25	1.25	0.299952702068935	1	1	1	0.34	1
2438	ch	11	10	21	-1	3.11	-3.11	1.51872259663646	1	1	0	0.3	1
2439	ch	11	10	22	-1	3.43	-3.43	0.299952702068935	1	0	1	0.27	1
2440	ch	11	10	23	1	0.93	0.93	1.51872259663646	1	1	1	0.32	1
2441	ch	11	10	24	-1	3.35	-3.35	1.51872259663646	1	1	0	0.49	1
2442	ch	11	10	25	-1	4	-4	0.299952702068935	1	1	0	0.4	1
2443	ch	11	10	26	1	1.25	1.25	0.299952702068935	1	1	1	0.22	1
2444	ch	11	11	1	-1	3.43	-3.43	1.51872259663646	1	1	0	0.21	1
2445	ch	11	11	2	1	4	4	0.299952702068935	1	1	1	0.2	1
2446	ch	11	11	3	1	4	4	0.299952702068935	1	1	1	0.18	1
2447	ch	11	11	4	-1	4	-4	0.299952702068935	1	0	1	0.17	1
2448	ch	11	11	5	-1	4	-4	0.299952702068935	1	0	1	0.13	1
2449	ch	11	11	6	-1	4	-4	0.90943743401739	1	0	1	0.21	1
2450	ch	11	11	7	1	1.33	1.33	0.90943743401739	1	1	1	0.18	1
2451	ch	11	11	8	-1	4	-4	0.299952702068935	1	0	1	0.21	1
2452	ch	11	11	9	1	4	4	0.90943743401739	1	0	0	0.21	1
2453	ch	11	11	11	1	0.28	0.28	0.90943743401739	1	1	1	0.23	1
2454	ch	11	11	12	1	4	4	0.299952702068935	1	1	1	0.22	1
2455	ch	11	11	13	1	0.77	0.77	1.51872259663646	1	0	0	0.32	1
2456	ch	11	11	14	1	0.36	0.36	0.90943743401739	1	0	0	0.37	1
2457	ch	11	11	15	-1	4	-4	0.299952702068935	1	1	0	0.19	1
2458	ch	11	11	17	1	4	4	0.299952702068935	1	1	1	0.25	1
2459	ch	11	11	18	-1	3.11	-3.11	1.51872259663646	1	0	1	0.71	1
2460	ch	11	11	19	-1	4	-4	0.299952702068935	1	1	0	0.17	1
2461	ch	11	11	20	1	0.69	0.69	1.51872259663646	1	0	0	0.28	1
2462	ch	11	11	21	1	4	4	0.299952702068935	1	1	1	0.28	1
2463	ch	11	11	22	1	4	4	0.299952702068935	1	1	1	0.24	1
2464	ch	11	11	23	1	4	4	0.299952702068935	1	1	1	0.22	1
2465	ch	11	11	24	1	4	4	0.299952702068935	1	1	1	0.21	1
2466	ch	11	11	26	1	4	4	0.299952702068935	1	1	1	0.17	1
2467	ch	11	11	27	-1	2.63	-2.63	1.51872259663646	1	1	0	0.5	1
2468	ch	11	11	29	1	0.36	0.36	1.51872259663646	1	1	1	0.42	1
2469	ch	11	12	1	1	4	4	0.299952702068935	1	1	1	0.21	1
2470	ch	11	12	2	1	0.36	0.36	0.90943743401739	1	1	1	0.22	1
2471	ch	11	12	3	1	0.61	0.61	0.90943743401739	1	0	0	0.2	1
2472	ch	11	12	4	-1	3.27	-3.27	1.51872259663646	1	0	1	0.4	1
2473	ch	11	12	5	1	4	4	0.299952702068935	1	1	1	0.31	1
2474	ch	11	12	6	-1	3.27	-3.27	1.51872259663646	1	0	1	0.3	1
2475	ch	11	12	7	-1	4	-4	0.299952702068935	1	0	1	0.53	1
2476	ch	11	12	9	1	0.77	0.77	1.51872259663646	1	1	1	0.33	1
2477	ch	11	12	11	-1	3.68	-3.68	1.51872259663646	1	1	0	0.01	1
2478	ch	11	12	13	1	0.77	0.77	1.51872259663646	1	0	0	0.09	1
2479	ch	11	12	14	-1	2.95	-2.95	0.90943743401739	1	0	1	0.2	1
2480	ch	11	12	15	-1	2.79	-2.79	0.90943743401739	1	0	1	0.25	1
2481	ch	11	12	16	1	0.44	0.44	1.51872259663646	1	0	0	0.29	1
2482	ch	11	12	17	1	0.12	0.12	1.51872259663646	1	1	1	0.3	1
2483	ch	11	12	18	-1	2.63	-2.63	0.90943743401739	1	0	1	0.24	1
2484	ch	11	12	19	-1	3.03	-3.03	1.51872259663646	1	0	1	0.57	1
2485	ch	11	12	20	-1	3.03	-3.03	1.51872259663646	1	0	1	0.32	1
2486	ch	11	12	21	-1	2.46	-2.46	0.90943743401739	1	0	1	0.25	1
2487	ch	11	12	22	1	0.69	0.69	1.51872259663646	1	0	0	0.28	1
2488	ch	11	12	23	1	0.53	0.53	1.51872259663646	1	0	0	0.21	1
2489	ch	11	12	24	-1	2.22	-2.22	0.90943743401739	1	0	1	0.26	1
2490	ch	11	12	25	-1	4	-4	0.299952702068935	1	0	1	0.15	1
2491	ch	11	12	26	-1	4	-4	0.299952702068935	1	0	1	0.13	1
2492	ch	11	12	27	1	4	4	0.299952702068935	1	0	0	0.45	1
2493	ch	11	12	28	-1	1.98	-1.98	0.90943743401739	1	0	1	0.27	1
2494	ch	11	1	1	-1	1.74	-1.74	0.90943743401739	1	1	0	0.42	2
2495	ch	11	1	2	1	0.44	0.44	1.51872259663646	1	0	0	0.85	2
2496	ch	11	1	3	1	0.85	0.85	0.299952702068935	1	1	1	0.21	2
2497	ch	11	1	4	1	0.93	0.93	0.90943743401739	1	1	1	0.27	2
2498	ch	11	1	5	1	0.44	0.44	1.51872259663646	1	1	1	0.3	2
2499	ch	11	1	6	-1	2.55	-2.55	0.90943743401739	1	0	1	0.34	2
2500	ch	11	1	7	-1	2.22	-2.22	1.51872259663646	1	1	0	0.12	2
2501	ch	11	1	8	-1	2.38	-2.38	0.90943743401739	1	1	0	0.22	2
2502	ch	11	1	9	1	0.77	0.77	0.299952702068935	1	1	1	0.27	2
2503	ch	11	1	10	-1	2.22	-2.22	1.51872259663646	1	0	1	0.31	2
2504	ch	11	1	11	1	0.69	0.69	0.299952702068935	1	1	1	0.2	2
2505	ch	11	1	12	1	0.44	0.44	1.51872259663646	1	0	0	0.43	2
2506	ch	11	1	13	1	0.61	0.61	0.299952702068935	1	1	1	0.15	2
2507	ch	11	1	14	-1	3.11	-3.11	0.299952702068935	1	0	1	0.34	2
2508	ch	11	1	15	1	0.44	0.44	1.51872259663646	1	0	0	0.36	2
2509	ch	11	1	16	1	0.93	0.93	0.90943743401739	1	1	1	0.37	2
2510	ch	11	1	17	1	0.53	0.53	0.299952702068935	1	1	1	0.21	2
2511	ch	11	1	18	1	0.85	0.85	0.90943743401739	1	1	1	0.26	2
2512	ch	11	1	19	1	0.61	0.61	1.51872259663646	1	1	1	0.27	2
2513	ch	11	1	20	1	0.44	0.44	1.51872259663646	1	1	1	0.23	2
2514	ch	11	1	21	1	0.77	0.77	0.90943743401739	1	1	1	0.2	2
2515	ch	11	1	22	-1	2.95	-2.95	0.299952702068935	1	1	0	0.24	2
2516	ch	11	1	23	1	0.61	0.61	0.90943743401739	1	0	0	0.41	2
2517	ch	11	1	25	-1	2.95	-2.95	0.90943743401739	1	1	0	0.21	2
2518	ch	11	1	26	1	0.61	0.61	0.299952702068935	1	1	1	0.37	2
2519	ch	11	2	1	1	0.53	0.53	0.299952702068935	1	1	1	0.26	2
2520	ch	11	2	2	1	1.09	1.09	0.90943743401739	1	1	1	0.24	2
2521	ch	11	2	3	1	0.53	0.53	0.299952702068935	1	1	1	0.13	2
2522	ch	11	2	4	1	0.44	0.44	0.299952702068935	1	0	0	0.3	2
2523	ch	11	2	5	-1	3.43	-3.43	0.299952702068935	1	1	0	0.14	2
2524	ch	11	2	6	-1	2.63	-2.63	1.51872259663646	1	0	1	0.23	2
2525	ch	11	2	7	-1	4	-4	0.299952702068935	1	0	1	0.43	2
2526	ch	11	2	8	-1	4	-4	0.299952702068935	1	0	1	0.23	2
2527	ch	11	2	9	1	4	4	0.299952702068935	1	1	1	0.23	2
2528	ch	11	2	10	-1	4	-4	0.299952702068935	1	1	0	0.13	2
2529	ch	11	2	11	1	4	4	0.299952702068935	1	1	1	0.2	2
2530	ch	11	2	12	-1	2.71	-2.71	1.51872259663646	1	1	0	0.31	2
2531	ch	11	2	13	1	1.01	1.01	0.90943743401739	1	1	1	0.53	2
2532	ch	11	2	14	-1	3.27	-3.27	0.90943743401739	1	0	1	0.26	2
2533	ch	11	2	15	1	0.93	0.93	0.90943743401739	1	1	1	0.38	2
2534	ch	11	2	16	-1	2.55	-2.55	1.51872259663646	1	1	0	0.31	2
2535	ch	11	2	17	-1	3.19	-3.19	0.90943743401739	1	0	1	0.28	2
2536	ch	11	2	18	-1	2.38	-2.38	1.51872259663646	1	1	0	0.2	2
2537	ch	11	2	19	1	4	4	0.299952702068935	1	1	1	0.2	2
2538	ch	11	2	20	1	4	4	0.90943743401739	1	1	1	0.2	2
2539	ch	11	2	21	1	4	4	0.90943743401739	1	1	1	0.23	2
2540	ch	11	2	22	-1	4	-4	0.90943743401739	1	0	1	0.32	2
2541	ch	11	2	23	1	4	4	0.299952702068935	1	1	1	0.34	2
2542	ch	11	2	24	1	4	4	0.90943743401739	1	1	1	0.27	2
2543	ch	11	2	25	-1	4	-4	0.299952702068935	1	0	1	0.23	2
2544	ch	11	3	1	-1	2.38	-2.38	1.51872259663646	1	0	1	0.4	2
2545	ch	11	3	2	-1	2.38	-2.38	1.51872259663646	1	1	0	0.19	2
2546	ch	11	3	3	-1	2.38	-2.38	1.51872259663646	1	1	0	0.34	2
2547	ch	11	3	4	-1	2.38	-2.38	1.51872259663646	1	0	1	0.33	2
2548	ch	11	3	5	1	4	4	0.90943743401739	1	1	1	0.29	2
2549	ch	11	3	6	1	4	4	0.90943743401739	1	1	1	0.26	2
2550	ch	11	3	7	1	0.04	0.04	1.51872259663646	1	1	1	0.28	2
2551	ch	11	3	8	-1	3.35	-3.35	1.51872259663646	1	0	1	0.37	2
2552	ch	11	3	9	1	4	4	1.51872259663646	1	0	0	0.3	2
2553	ch	11	3	10	-1	4	-4	0.90943743401739	1	0	1	0.31	2
2554	ch	11	3	11	1	4	4	0.90943743401739	1	1	1	0.45	2
2555	ch	11	3	12	1	4	4	0.90943743401739	1	1	1	0.27	2
2556	ch	11	3	13	-1	4	-4	0.299952702068935	1	0	1	0.26	2
2557	ch	11	3	14	1	4	4	0.90943743401739	1	1	1	0.42	2
2558	ch	11	3	15	-1	4	-4	0.299952702068935	1	0	1	0.37	2
2559	ch	11	3	16	-1	0.36	-0.36	1.51872259663646	1	0	1	0.54	2
2560	ch	11	3	17	-1	3.19	-3.19	0.90943743401739	1	0	1	0.34	2
2561	ch	11	3	18	1	4	4	0.299952702068935	1	1	1	0.28	2
2562	ch	11	3	19	-1	0.28	-0.28	1.51872259663646	1	1	0	0.67	2
2563	ch	11	3	20	-1	0.36	-0.36	1.51872259663646	1	0	1	0.4	2
2564	ch	11	3	21	-1	4	-4	0.299952702068935	1	0	1	0.48	2
2565	ch	11	3	22	-1	0.28	-0.28	1.51872259663646	1	0	1	0.59	2
2566	ch	11	3	23	1	4	4	0.299952702068935	1	1	1	0.29	2
2567	ch	11	3	24	1	4	4	0.90943743401739	1	1	1	0.44	2
2568	ch	11	3	25	-1	0.2	-0.2	1.51872259663646	1	1	0	0.31	2
2569	ch	11	4	1	-1	0.36	-0.36	1.51872259663646	1	1	0	0.78	2
2570	ch	11	4	2	-1	0.61	-0.61	1.51872259663646	1	0	1	0.31	2
2571	ch	11	4	3	-1	3.11	-3.11	0.90943743401739	1	0	1	0.21	2
2572	ch	11	4	4	1	4	4	0.90943743401739	1	1	1	0.28	2
2573	ch	11	4	5	-1	0.36	-0.36	1.51872259663646	1	1	0	0.35	2
2574	ch	11	4	6	-1	4	-4	0.299952702068935	1	0	1	0.2	2
2575	ch	11	4	7	-1	0.77	-0.77	1.51872259663646	1	1	0	0.28	2
2576	ch	11	4	8	-1	2.14	-2.14	1.51872259663646	1	0	1	0.36	2
2577	ch	11	4	9	-1	2.14	-2.14	1.51872259663646	1	0	1	0.36	2
2578	ch	11	4	10	1	0.2	0.2	1.51872259663646	1	0	0	0.53	2
2579	ch	11	4	11	-1	3.11	-3.11	0.90943743401739	1	0	1	0.29	2
2580	ch	11	4	12	-1	4	-4	0.299952702068935	1	0	1	0.25	2
2581	ch	11	4	13	1	4	4	0.299952702068935	1	1	1	0.27	2
2582	ch	11	4	14	1	0.2	0.2	1.51872259663646	1	1	1	0.24	2
2583	ch	11	4	16	1	4	4	0.299952702068935	1	1	1	0.3	2
2584	ch	11	4	17	1	4	4	0.90943743401739	1	1	1	0.32	2
2585	ch	11	4	18	-1	3.03	-3.03	0.90943743401739	1	0	1	0.25	2
2586	ch	11	4	19	-1	4	-4	0.299952702068935	1	0	1	0.2	2
2587	ch	11	4	20	1	0.85	0.85	0.90943743401739	1	0	0	0.55	2
2588	ch	11	4	21	1	4	4	0.299952702068935	1	1	1	0.49	2
2589	ch	11	4	22	-1	3.03	-3.03	0.90943743401739	1	0	1	0.25	2
2590	ch	11	4	23	1	4	4	0.299952702068935	1	1	1	0.24	2
2591	ch	11	4	24	1	4	4	0.299952702068935	1	1	1	0.24	2
2592	ch	11	4	25	-1	2.87	-2.87	0.90943743401739	1	0	1	0.4	2
2593	ch	11	4	26	-1	2.46	-2.46	1.51872259663646	1	1	0	0.57	2
2594	ch	11	5	1	1	4	4	0.90943743401739	1	1	1	0.28	2
2595	ch	11	5	2	-1	2.87	-2.87	0.90943743401739	1	0	1	0.24	2
2596	ch	11	5	3	1	4	4	0.299952702068935	1	1	1	0.26	2
2597	ch	11	5	4	-1	4	-4	0.299952702068935	1	0	1	0.32	2
2598	ch	11	5	5	-1	2.22	-2.22	1.51872259663646	1	0	1	0.35	2
2599	ch	11	5	6	-1	4	-4	0.299952702068935	1	0	1	0.27	2
2600	ch	11	5	7	1	0.2	0.2	1.51872259663646	1	0	0	0.38	2
2601	ch	11	5	8	-1	4	-4	0.90943743401739	1	0	1	0.25	2
2602	ch	11	5	9	1	1.09	1.09	0.90943743401739	1	1	1	0.35	2
2603	ch	11	5	10	1	0.2	0.2	1.51872259663646	1	0	0	0.29	2
2604	ch	11	5	11	1	0.28	0.28	1.51872259663646	1	0	0	0.38	2
2605	ch	11	5	12	-1	4	-4	0.299952702068935	1	0	1	0.31	2
2606	ch	11	5	13	-1	4	-4	0.299952702068935	1	0	1	0.25	2
2607	ch	11	5	14	1	0.36	0.36	1.51872259663646	1	1	1	0.33	2
2608	ch	11	5	15	-1	4	-4	0.90943743401739	1	0	1	0.32	2
2609	ch	11	5	16	1	4	4	0.299952702068935	1	1	1	0.36	2
2610	ch	11	5	18	1	0.28	0.28	1.51872259663646	1	1	1	0.17	2
2611	ch	11	5	19	-1	4	-4	0.90943743401739	1	0	1	0.24	2
2612	ch	11	5	20	1	4	4	0.299952702068935	1	1	1	0.25	2
2613	ch	11	5	21	-1	4	-4	0.299952702068935	1	0	1	0.23	2
2614	ch	11	5	22	1	0.12	0.12	1.51872259663646	1	1	1	0.31	2
2615	ch	11	5	23	1	1.01	1.01	0.90943743401739	1	1	1	0.34	2
2616	ch	11	5	24	1	4	4	0.299952702068935	1	1	1	0.28	2
2617	ch	11	5	25	-1	4	-4	0.299952702068935	1	0	1	0.3	2
2618	ch	11	5	26	-1	4	-4	0.90943743401739	1	0	1	0.33	2
2619	ch	11	6	1	-1	4	-4	0.90943743401739	1	0	1	0.23	2
2620	ch	11	6	2	1	4	4	0.299952702068935	1	1	1	0.19	2
2621	ch	11	6	3	1	0.61	0.61	0.90943743401739	1	1	1	0.28	2
2622	ch	11	6	4	-1	2.87	-2.87	1.51872259663646	1	0	1	0.3	2
2623	ch	11	6	5	-1	4	-4	0.90943743401739	1	1	0	0.19	2
2624	ch	11	6	6	-1	3.11	-3.11	1.51872259663646	1	0	1	0.56	2
2625	ch	11	6	7	1	4	4	0.90943743401739	1	1	1	0.32	2
2626	ch	11	6	8	-1	4	-4	0.299952702068935	1	0	1	0.24	2
2627	ch	11	6	9	1	1.01	1.01	1.51872259663646	1	0	0	0.58	2
2628	ch	11	6	10	1	0.93	0.93	1.51872259663646	1	1	1	0.66	2
2629	ch	11	6	11	1	4	4	0.299952702068935	1	1	1	0.21	2
2630	ch	11	6	12	-1	4	-4	0.90943743401739	1	0	1	0.23	2
2631	ch	11	6	13	1	4	4	0.90943743401739	1	1	1	0.25	2
2632	ch	11	6	14	-1	4	-4	0.299952702068935	1	0	1	0.3	2
2633	ch	11	6	15	-1	4	-4	1.51872259663646	1	1	0	0.43	2
2634	ch	11	6	16	1	4	4	0.90943743401739	1	1	1	0.43	2
2635	ch	11	6	17	-1	0.04	-0.04	1.51872259663646	1	1	0	0.3	2
2636	ch	11	6	18	-1	2.38	-2.38	1.51872259663646	1	1	0	0.43	2
2637	ch	11	6	19	1	0.69	0.69	0.299952702068935	1	1	1	0.35	2
2638	ch	11	6	20	1	4	4	0.299952702068935	1	1	1	0.49	2
2639	ch	11	6	21	-1	4	-4	0.299952702068935	1	0	1	0.36	2
2640	ch	11	6	22	-1	2.22	-2.22	1.51872259663646	1	1	0	0.54	2
2641	ch	11	6	23	-1	2.14	-2.14	1.51872259663646	1	0	1	0.44	2
2642	ch	11	6	24	1	4	4	0.299952702068935	1	1	1	0.3	2
2643	ch	11	6	25	-1	4	-4	0.90943743401739	1	0	1	0.45	2
2644	ch	11	7	1	1	4	4	0.90943743401739	1	0	0	2.64	2
2645	ch	11	7	2	1	0.69	0.69	0.299952702068935	1	1	1	0.31	2
2646	ch	11	7	4	-1	2.14	-2.14	1.51872259663646	1	1	0	0.26	2
2647	ch	11	7	5	1	0.28	0.28	0.90943743401739	1	1	1	0.27	2
2648	ch	11	7	6	1	0.36	0.36	0.90943743401739	1	0	0	0.33	2
2649	ch	11	7	7	1	0.53	0.53	0.90943743401739	1	0	0	0.28	2
2650	ch	11	7	8	-1	2.14	-2.14	1.51872259663646	1	0	1	0.2	2
2651	ch	11	7	9	-1	2.14	-2.14	1.51872259663646	1	0	1	0.2	2
2652	ch	11	7	10	-1	2.14	-2.14	0.90943743401739	1	0	1	0.24	2
2653	ch	11	7	11	-1	1.98	-1.98	0.90943743401739	1	0	1	0.22	2
2654	ch	11	7	12	-1	1.82	-1.82	0.90943743401739	1	0	1	0.25	2
2655	ch	11	7	13	-1	1.66	-1.66	0.90943743401739	1	0	1	0.27	2
2656	ch	11	7	14	-1	1.49	-1.49	0.90943743401739	1	0	1	0.24	2
2657	ch	11	7	15	-1	1.33	-1.33	0.90943743401739	1	1	0	0.26	2
2658	ch	11	7	16	1	4	4	0.299952702068935	1	1	1	0.24	2
2659	ch	11	7	17	1	0.04	0.04	1.51872259663646	1	0	0	0.29	2
2660	ch	11	7	18	-1	1.98	-1.98	0.90943743401739	1	0	1	0.25	2
2661	ch	11	7	19	1	0.12	0.12	1.51872259663646	1	0	0	0.14	2
2662	ch	11	7	20	-1	4	-4	0.299952702068935	1	1	0	0.36	2
2663	ch	11	7	21	-1	4	-4	0.299952702068935	1	1	0	0.23	2
2664	ch	11	7	22	-1	1.82	-1.82	0.90943743401739	1	0	1	0.32	2
2665	ch	11	7	23	1	0.2	0.2	1.51872259663646	1	0	0	0.39	2
2666	ch	11	7	24	1	4	4	0.299952702068935	1	1	1	0.29	2
2667	ch	11	7	25	-1	1.74	-1.74	0.90943743401739	1	0	1	0.33	2
2668	ch	11	7	26	1	0.36	0.36	1.51872259663646	1	0	0	0.39	2
2669	ch	11	8	1	1	0.44	0.44	1.51872259663646	1	1	1	0.31	2
2670	ch	11	8	2	-1	1.58	-1.58	0.90943743401739	1	1	0	0.24	2
2671	ch	11	8	3	1	0.36	0.36	1.51872259663646	1	0	0	0.27	2
2672	ch	11	8	4	-1	4	-4	0.299952702068935	1	1	0	0.19	2
2673	ch	11	8	5	1	4	4	0.299952702068935	1	1	1	0.28	2
2674	ch	11	8	6	-1	1.98	-1.98	0.90943743401739	1	0	1	0.41	2
2675	ch	11	8	7	1	4	4	0.299952702068935	1	1	1	0.25	2
2676	ch	11	8	8	1	0.44	0.44	1.51872259663646	1	1	1	0.3	2
2677	ch	11	8	9	1	4	4	0.299952702068935	1	1	1	0.21	2
2678	ch	11	8	10	1	0.36	0.36	1.51872259663646	1	1	1	0.34	2
2679	ch	11	8	11	1	0.2	0.2	1.51872259663646	1	1	1	0.34	2
2680	ch	11	8	12	-1	2.38	-2.38	1.51872259663646	1	1	0	0.25	2
2681	ch	11	8	13	-1	1.9	-1.9	0.90943743401739	1	0	1	0.2	2
2682	ch	11	8	14	-1	4	-4	0.299952702068935	1	0	1	0.31	2
2683	ch	11	8	15	-1	1.82	-1.82	0.90943743401739	1	0	1	0.15	2
2684	ch	11	8	16	-1	2.14	-2.14	1.51872259663646	1	0	1	0.54	2
2685	ch	11	8	17	1	4	4	0.299952702068935	1	1	1	0.33	2
2686	ch	11	8	18	-1	1.74	-1.74	0.90943743401739	1	1	0	0.27	2
2687	ch	11	8	19	-1	2.14	-2.14	1.51872259663646	1	0	1	0.64	2
