session	block	trial3	side	ecc	tarDur	sigma	soa	tedfTOn	tedfSac	tedfTOf	PeakLum	sacRT	sacOnset	sacOffset	sacDur	sacVPeak	sacDist	sacxOnset	sacyOnset	sacxOffset	sacyOffset	errorChange	largerAmp	blink	id	id_n	plf	sacXresp	gain	tarX	tarX_s	sacXresp_s	sacErr	session_number
small	11	13	-1	7	0.8	0.90937556752528	0.6	617	817	1418	57.34494	188	188	224	37	339.7527	6.6088	-1.1585640662322	0.935320784196026	-6.8638640662322	1.34922078419603	-4.6691	1	0	am	25	57	6.98677419919176	0.998110599884537	7	-7	-5.7053	1.35607142767974	2
small	11	14	1	10	0.8	0.300000598707988	0.71	717	904	1534	145.9493	174	174	220	47	323.711	8.2406	0.960207090165404	1.42349200451587	8.5280070901654	1.42949200451587	-7.1328	1	0	am	25	146	8.25764354145298	0.825764354145298	10	10	7.5678	2.05187975222188	2
small	11	16	1	10	0.8	0.300000598707988	0.74	750	1009	1568	145.9493	243	243	292	50	367.5606	9.4787	0.520780477970613	0.357359548800617	9.47068047797061	0.781259548800617	-8.5472	1	0	am	25	146	9.31941479668871	0.931941479668871	10	10	8.9499	0.943687256983776	2
small	11	17	1	9	0.8	0.300000598707988	0.66	667	896	1484	145.9493	211	211	276	66	283.9212	8.6307	0.0055560877682052	0.268623432560952	8.2665560877682	0.669323432560952	-7.555	0	0	am	25	146	8.15391195630717	0.905990217367463	9	9	8.261	0.992942007251711	2
small	11	19	1	10	0.8	1.51875053634257	0.76	767	1001	1568	50.44071	218	218	269	52	428.8013	10.5211	-0.537066089817315	0.0706836712421293	9.52553391018269	0.564983671242129	-9.5225	1	0	am	25	50	9.43932159507706	0.943932159507706	10	10	10.0626	0.737783585583717	2
small	11	20	-1	7	0.8	1.51875053634257	0.72	717	952	1534	50.44071	222	222	259	38	327.6743	6.8228	-0.915686064121883	0.52254028022423	-6.82668606412188	0.73684028022423	-5.0828	0	0	am	25	50	6.94058641975309	0.991512345679012	7	-7	-5.911	0.75694868976073	2
small	12	1	1	7	0.8	0.300000598707988	0.62	633	842	1434	145.9493	194	194	238	45	344.6214	6.5593	1.09928055996488	0.701542670287324	7.37608055996489	0.602342670287324	-5.7076	1	0	am	25	146	7.29569606801275	1.04224229543039	7	7	6.2768	0.710107935480491	2
small	12	2	-1	6	0.8	0.300000598707988	0.68	701	916	1518	145.9493	198	198	255	58	306.9035	5.7792	0.0423671398806447	0.904688481805099	-5.35843286011935	1.2208884818051	-4.7159	1	0	am	25	146	5.47267445788016	0.912112409646693	6	-6	-5.4008	1.37919435902957	2
small	12	3	-1	8	0.8	0.90937556752528	0.55	550	764	1351	57.34494	199	199	260	62	341.9449	7.7359	0.051155886125874	0.294130724497905	-7.21044411387413	0.429630724497905	-6.8442	0	0	am	25	57	7.32523800516991	0.915654750646239	8	-8	-7.2616	0.898877665062721	2
small	12	4	-1	9	0.8	1.51875053634257	0.51	517	762	1334	50.44071	232	232	280	49	320.1075	7.9295	-0.825053210440058	0.660769413424074	-8.09935321044006	0.537669413424074	-7.2265	1	0	am	25	50	8.12791130754333	0.903101256393703	9	-9	-7.2743	1.0489294722127	2
small	12	5	1	9	0.8	0.90937556752528	0.71	717	939	1535	57.34494	206	206	253	48	366.632	8.395	0.479539841080786	0.420604563578403	8.43873984108079	0.325004563578403	-7.8609	1	0	am	25	57	8.29073737572482	0.921193041747202	9	9	7.9592	0.648568371366356	2
small	12	6	-1	6	0.8	1.51875053634257	0.52	534	830	1351	50.44071	283	283	326	44	285.33	5.1998	-1.30466496837525	0.477936189892418	-6.11096496837525	0.498036189892418	-4.5443	0	0	am	25	50	6.30169135964337	1.0502818932739	6	-6	-4.8063	0.510248244141101	2
small	12	7	-1	9	0.8	0.300000598707988	0.75	751	962	1568	145.9493	196	196	263	68	341.8506	9.0538	-0.377667647833583	-0.052635692765356	-8.87076764783358	-0.168535692765356	-7.8599	0	0	am	25	146	8.98878135399885	0.99875348377765	9	-9	-8.4931	0.212380038097659	2
small	12	8	-1	9	0.8	1.51875053634257	0.77	784	1069	1601	50.44071	271	271	323	53	337.008	8.1872	-0.783868206281543	0.501888930410869	-8.54866820628154	0.334788930410869	-7.6951	1	0	am	25	50	8.62968634230674	0.958854038034082	9	-9	-7.7648	0.561946630870561	2
small	12	9	-1	10	0.8	0.300000598707988	0.61	617	888	1418	145.9493	257	257	304	48	343.5818	9.5212	-0.59586665266854	0.43511007416441	-9.37896665266854	0.57201007416441	-8.411	0	0	am	25	146	9.45792279114844	0.945792279114844	10	-10	-8.7831	0.844320995500698	2
small	12	10	-1	10	0.8	0.90937556752528	0.7	717	920	1518	57.34494	192	192	256	65	366.6773	9.5963	-0.340162995906226	-0.0141722468236257	-9.23456299590623	-0.296972246823626	-8.8264	0	0	am	25	57	9.3206325253859	0.93206325253859	10	-10	-8.8944	0.82102760161856	2
small	12	12	-1	7	0.8	0.300000598707988	0.52	517	717	1334	145.9493	186	186	245	60	315.4577	7.0431	-0.142957244868647	0.597441982065925	-6.70185724486865	0.575041982065925	-5.5702	0	0	am	25	146	6.81150970268827	0.973072814669753	7	-7	-6.5589	0.647736353446077	2
small	12	13	-1	9	0.8	0.300000598707988	0.68	684	878	1501	145.9493	179	179	233	55	386.1933	9.1946	-0.284049408392408	1.11925277539054	-9.18814940839241	1.11255277539054	-7.2109	1	0	am	25	146	9.3184608944394	1.0353845438266	9	-9	-8.9041	1.12835006886498	2
small	12	14	-1	6	0.8	0.90937556752528	0.73	751	942	1568	57.34494	177	177	221	45	320.6587	5.7179	-0.443139495276828	0.609760147646278	-5.78193949527683	0.570860147646278	-4.5511	0	0	am	25	57	5.88708373152981	0.981180621921635	6	-6	-5.3388	0.611090575848503	2
small	12	15	-1	6	0.8	0.90937556752528	0.64	650	900	1451	57.34494	236	236	292	57	295.0417	5.2578	-0.342827514284099	0.236364113268024	-5.1009275142841	0.388664113268024	-4.4378	0	0	am	25	57	5.15131721400217	0.858552869000361	6	-6	-4.7581	0.979485133891163	2
small	12	16	-1	10	0.8	0.90937556752528	0.58	584	780	1401	57.34494	180	180	225	46	363.8871	9.2881	-0.0901134741394403	1.00526468662976	-8.64011347413944	0.874864686629762	-8.2343	1	0	am	25	57	8.72876510944136	0.872876510944136	10	-10	-8.55	1.61699708816339	2
small	12	17	1	7	0.8	1.51875053634257	0.55	551	827	1368	50.44071	258	258	317	60	252.9962	7.2434	0.127502616468743	0.816761882044826	7.00870261646874	1.06566188204483	-5.6666	1	0	am	25	50	6.89429916842	0.984899881202857	7	7	6.8812	1.06569741595667	2
small	12	18	1	9	0.8	1.51875053634257	0.74	751	1022	1568	50.44071	257	257	294	38	328.3091	6.9418	0.468620748888706	1.07845571376616	6.55092074888871	1.17435571376616	-5.8843	1	0	am	25	50	6.33199153277579	0.703554614752866	9	9	6.0823	2.71608183247101	2
small	12	19	1	8	0.8	0.300000598707988	0.64	650	901	1451	145.9493	239	239	282	44	318.0791	6.6336	0.880740914505209	1.14554619598655	6.87764091450521	1.00504619598655	-5.6536	1	0	am	25	146	6.63328033183546	0.829160041479433	8	8	5.9969	1.5065881231643	2
small	12	20	-1	8	0.8	1.51875053634257	0.65	651	916	1468	50.44071	252	252	292	41	336.6079	8.0391	-0.703236895260635	0.933733342838929	-7.87713689526063	0.979833342838929	-6.1866	1	0	am	25	50	7.98875278396436	0.998594097995546	8	-8	-7.1739	0.987506315040622	2
small	12	21	1	10	0.8	1.51875053634257	0.52	517	911	1334	50.44071	376	376	468	93	234.3196	11.3277	0.692487311048481	0.858517168396571	11.7586873110485	0.094717168396571	-8.1108	0	0	am	25	50	11.747807809083	1.1747807809083	10	10	11.0662	1.7612360432469	2
large	1	1	-1	9	0.8	1.51875053634257	0.62	633	1098	1434	50.44071	454	454	488	35	442.5748	9.5859	-0.797720833333333	-0.212793333333333	-8.91062083333333	0.00160666666666665	-7.7371	0	0	ko	25	50	8.81709172583684	0.979676858426315	9	-9	-8.1129	0.0893936061013631	1
large	1	2	-1	13	0.8	0.300000598707988	0.54	551	780	1368	145.9493	218	218	265	48	528.3181	14.1302	-0.996591996527778	0.837664555555556	-14.3181919965278	0.817964555555555	-10.8774	0	0	ko	25	146	14.3337857970535	1.10259890746565	13	-13	-13.3216	1.5513530074922	1
large	1	3	1	10	0.8	0.90937556752528	0.54	550	790	1351	57.34494	229	229	263	35	438.2416	10.6867	0.491635470124421	-0.0905811300925926	9.54423547012442	0.163318869907407	-8.3993	0	0	ko	25	57	9.59968611149405	0.959968611149405	10	10	9.0526	0.484142912744305	1
large	1	4	1	10	0.8	0.90937556752528	0.71	718	959	1535	57.34494	229	229	276	48	429.104	10.1249	0.649261572332236	0.800369624616127	10.2004615723322	0.717469624616127	-8.7479	0	0	ko	25	57	10.3002329393495	1.03002329393495	10	10	9.5512	0.744947987599616	1
large	1	5	1	13	0.8	0.300000598707988	0.61	618	845	1418	145.9493	216	216	268	53	487.7742	13.766	1.21738631578085	0.0890168345135593	14.2114863157809	0.319716834513559	-10.698	0	0	ko	25	146	14.4317214865442	1.11013242204186	13	13	12.9941	1.25296366571247	1
large	1	6	-1	10	0.8	1.51875053634257	0.65	667	914	1484	50.44071	235	235	268	34	486.866	10.2273	-0.449390293868235	-0.0719394856302471	-9.18769029386823	0.162260514369753	-8.4988	0	0	ko	25	50	9.0760186541198	0.90760186541198	10	-10	-8.7383	0.828357129020697	1
large	1	7	-1	9	0.8	0.300000598707988	0.63	634	834	1435	145.9493	188	188	245	58	472.0217	9.831	-0.406268250977117	-0.0921993211067878	-9.34856825097712	0.404300678893212	-7.9135	1	0	ko	25	146	9.28191495496327	1.03132388388481	9	-9	-8.9423	0.533815384325666	1
large	1	9	-1	12	0.8	0.300000598707988	0.59	600	823	1418	145.9493	208	208	265	58	462.0536	13.0145	-0.662447549931379	0.226237342731157	-13.3547475499314	0.452237342731157	-10.2305	0	0	ko	25	146	13.3436946960803	1.11197455800669	12	-12	-12.6923	1.42823651339882	1
large	1	10	1	10	0.8	0.300000598707988	0.52	534	756	1351	145.9493	211	211	256	46	465.3317	10.1596	0.815371814860001	-0.245529479530223	10.21447181486	0.101270520469777	-8.4628	0	0	ko	25	146	10.3192692379478	1.03192692379478	10	10	9.3991	0.237178999250697	1
large	1	11	-1	13	0.8	0.300000598707988	0.62	634	860	1451	145.9493	214	214	266	53	496.2315	13.5224	-0.936410151035249	0.810700226634486	-13.7338101510352	0.909600226634487	-11.1728	0	0	ko	25	146	13.7044218919899	1.05418629938383	13	-13	-12.7974	1.1686958158802	1
large	1	12	1	10	0.8	0.90937556752528	0.78	784	1012	1601	57.34494	217	217	262	46	477.0773	9.6868	0.992306557927398	0.478026475690176	9.9450065579274	0.620626475690176	-8.3224	0	0	ko	25	57	10.0231751007613	1.00231751007613	10	10	8.9527	0.62305818428025	1
large	1	13	1	13	0.8	1.51875053634257	0.57	584	871	1385	50.44071	276	276	326	51	502.2154	12.2685	0.961121947269367	0.108349282041467	12.3813219472694	0.548249282041467	-11.116	0	0	ko	25	50	12.4096292890876	0.954586868391357	13	13	11.4202	0.826643700870909	1
large	1	14	1	9	0.8	1.51875053634257	0.73	750	983	1551	50.44071	220	220	255	36	476.9618	10.0628	0.719636022489078	0.143568660032961	9.37983602248908	0.639468660032961	-7.7203	0	0	ko	25	50	9.49895799056707	1.05543977672967	9	9	8.6602	0.743771181980503	1
large	1	15	-1	12	0.8	1.51875053634257	0.57	584	832	1401	50.44071	236	236	274	39	527.8253	12.0543	-0.796851210937959	0.00588462394949038	-11.511851210938	0.19658462394949	-10.4691	0	0	ko	25	50	11.4010587077381	0.950088225644845	12	-12	-10.715	0.526245907001755	1
large	1	16	1	12	0.8	0.300000598707988	0.75	767	974	1585	145.9493	195	195	235	41	508.3547	12.3527	0.462360252440949	0.00819718801636751	11.3916602524409	0.403897188016367	-10.6245	0	0	ko	25	146	11.441098471631	0.953424872635913	12	12	10.9293	0.730212425906145	1
large	1	17	1	10	0.8	1.51875053634257	0.7	701	957	1502	50.44071	243	243	293	51	445.8175	10.4486	0.198170418055778	-0.321193633600367	10.0479704180558	-0.0408936336003674	-8.7901	0	0	ko	25	50	10.125517851085	1.0125517851085	10	10	9.8498	0.0630353097675199	1
large	1	18	-1	13	0.8	0.90937556752528	0.56	567	856	1384	57.34494	277	277	327	51	518.61	13.0232	-0.888420708686121	-0.0391878267936991	-13.3378207086861	0.280012173206301	-11.6667	0	0	ko	25	57	13.2816485302083	1.02166527155448	13	-13	-12.4494	0.438782005511744	1
large	1	19	1	12	0.8	0.90937556752528	0.74	751	972	1568	57.34494	209	209	256	48	501.4275	12.2082	0.436886877600071	-0.548385377515392	11.8718868776001	0.112814622484608	-10.8293	0	0	ko	25	57	11.9429745160841	0.995247876340343	12	12	11.435	0.170704748549664	1
large	1	20	-1	12	0.8	1.51875053634257	0.71	717	925	1518	50.44071	198	198	256	59	505.1192	11.7441	-1.24430681772326	-0.207286271775745	-12.0395068177233	-0.000186271775744595	-10.462	0	0	ko	25	50	11.9626554867069	0.996887957225572	12	-12	-10.7952	0.039507256849768	1
large	1	21	1	9	0.8	0.300000598707988	0.52	534	800	1351	145.9493	253	253	298	46	456.7304	9.1114	0.588698210683918	-0.0922904956433457	9.11079821068392	0.602909504356654	-7.8854	0	0	ko	25	146	9.1982754485273	1.02203060539192	9	9	8.5221	0.613005802529099	1
large	2	1	1	12	0.8	0.90937556752528	0.62	633	861	1451	57.34494	216	216	264	49	525.003	11.4218	0.518301968139401	0.138601964755168	11.2187019681394	0.787401964755168	-10.4604	0	0	ko	25	57	11.2545950162589	0.937882918021579	12	12	10.7004	1.10924680242476	1
large	2	2	-1	11	0.8	0.300000598707988	0.57	584	821	1401	145.9493	226	226	272	47	497.9768	11.2068	-1.10889554006118	0.247291123235355	-11.5710955400612	0.492091123235355	-9.2019	0	0	ko	25	146	11.5506955456973	1.05006323142702	11	-11	-10.4622	0.753859263685738	1
large	2	3	-1	9	0.8	0.90937556752528	0.71	717	922	1535	57.34494	192	192	224	33	478.3788	9.6514	-0.790094308644258	-0.465823006444792	-8.80579430864426	-0.0968230064447922	-7.8498	0	0	ko	25	57	8.71071855492097	0.967857617213441	9	-9	-8.0157	0.217003560182708	1
large	2	4	-1	10	0.8	0.90937556752528	0.74	751	957	1568	57.34494	195	195	252	58	486.4841	10.405	-1.34129433235824	0.0481595894153944	-10.8054943323582	0.364259589415394	-8.5822	0	0	ko	25	57	10.8405113167782	1.08405113167782	10	-10	-9.4642	0.884028375077587	1
large	2	5	-1	11	0.8	0.90937556752528	0.66	667	895	1485	57.34494	215	215	277	63	512.4313	11.3516	-0.240095605973414	0.0683389244594969	-10.7669956059734	0.505738924459497	-9.6753	0	0	ko	25	57	10.6908588996704	0.9718962636064	11	-11	-10.5269	0.556832925884546	1
large	2	6	1	13	0.8	0.300000598707988	0.71	717	919	1518	145.9493	192	192	243	52	556.16	13.3899	1.11380187571814	-0.162084987725751	13.6827018757181	0.232715012274249	-11.05	0	0	ko	25	146	13.8293962810302	1.0637997139254	13	13	12.5689	0.721275348287235	1
large	2	7	-1	13	0.8	0.300000598707988	0.7	717	917	1518	145.9493	187	187	250	64	538.1122	14.0462	-0.50080188209735	-0.086212133610227	-13.7810018820974	0.239987866389773	-11.5135	1	0	ko	25	146	13.7344948289578	1.05649960222753	13	-13	-13.2802	0.817042297469305	1
large	2	8	-1	9	0.8	1.51875053634257	0.78	784	1002	1601	50.44071	207	207	249	43	533.277	9.7695	-0.564606874255278	0.0482575002798156	-9.61450687425528	0.344257500279816	-7.318	0	0	ko	25	50	9.5756004655592	1.06395560728436	9	-9	-9.0499	0.704366328699704	1
large	2	9	1	11	0.8	0.90937556752528	0.73	751	972	1551	57.34494	209	209	256	48	532.6667	11.3234	0.736786904387452	-0.198676072638017	11.3266869043875	0.348023927361983	-9.5091	0	0	ko	25	57	11.4283233591681	1.0389384871971	11	11	10.5899	0.477331108890585	1
large	2	10	-1	11	0.8	1.51875053634257	0.55	567	808	1368	50.44071	229	229	289	61	505.8507	11.3565	-0.738420541047495	-0.363612839002025	-11.2192205410475	0.184187160997975	-9.5637	0	0	ko	25	50	11.1589604607269	1.01445095097517	11	-11	-10.4808	0.286325960914568	1
large	2	11	1	12	0.8	1.51875053634257	0.68	683	934	1484	50.44071	239	239	290	52	516.4657	12.7465	0.823970794540202	-0.277852785506183	12.8955707945402	0.0794472144938165	-10.5576	0	0	ko	25	50	13.0428581718649	1.08690484765541	12	12	12.0716	0.899087819917607	1
large	2	12	-1	11	0.8	0.300000598707988	0.58	583	784	1384	145.9493	190	190	237	48	506.7882	11.7189	-0.858839083770382	0.0835041011000923	-12.0036390837704	0.351304101100092	-9.0869	0	0	ko	25	146	12.0065422849028	1.09150384408207	11	-11	-11.1448	1.06334659538703	1
large	2	13	1	9	0.8	1.51875053634257	0.7	701	974	1518	50.44071	261	261	296	36	444.3965	9.169	0.631849829078661	0.291157834012175	8.42074982907866	0.514757834012175	-7.368	0	0	ko	25	50	8.44671108915425	0.938523454350472	9	9	7.7889	0.774923472472802	1
large	2	14	1	12	0.8	1.51875053634257	0.61	617	857	1418	50.44071	227	227	268	42	511.6194	11.8557	0.803837538124167	0.546008426370458	11.4947375381242	0.733308426370458	-10.4634	0	0	ko	25	50	11.529270090048	0.960772507503999	12	12	10.6909	0.890523106700071	1
large	2	15	-1	13	0.8	1.51875053634257	0.66	667	894	1468	50.44071	215	215	267	53	487.0041	11.9341	-0.940175951618017	0.102655891260581	-12.340575951618	0.199655891260581	-11.3557	0	0	ko	25	50	12.2197834816091	0.939983344739164	13	-13	-11.4004	0.688986611262904	1
large	2	16	1	13	0.8	0.300000598707988	0.63	650	877	1451	145.9493	215	215	269	55	468.7994	13.6684	0.676909364847058	-0.883199758286338	13.6137093648471	-0.0851997582863381	-11.3599	0	0	ko	25	146	13.7233596357375	1.05564304890289	13	13	12.9368	0.619595176960757	1
large	2	17	-1	9	0.8	0.300000598707988	0.72	734	945	1535	145.9493	199	199	243	45	462.1064	9.2575	-0.489106507506471	0.0900414907065216	-9.18050650750647	0.394841490706522	-7.6651	0	0	ko	25	146	9.11812840956777	1.01312537884086	9	-9	-8.6914	0.434145600041659	1
large	2	18	-1	13	0.8	0.300000598707988	0.59	601	824	1418	145.9493	211	211	273	63	528.2737	13.1777	-0.775023563725194	-0.332920348838089	-13.1115235637252	0.100579651161911	-11.9089	0	0	ko	25	146	13.0464263052568	1.00357125425052	13	-13	-12.3365	0.150179131352593	1
large	2	19	-1	10	0.8	0.300000598707988	0.59	600	796	1418	145.9493	184	184	215	32	494.3237	9.6536	-1.29454179887634	-0.163385264051264	-9.31464179887634	0.323314735948736	-7.9908	0	0	ko	25	146	9.1420071128944	0.91420071128944	10	-10	-8.0201	0.757791714344424	1
large	2	20	-1	12	0.8	0.90937556752528	0.67	668	881	1485	57.34494	202	202	241	40	486.4989	12.2588	-0.982261208047688	-0.314653242117717	-11.7260612080477	0.149846757882283	-10.6894	0	0	ko	25	57	11.6308458429561	0.969237153579677	12	-12	-10.7438	0.312244315535324	1
large	3	1	1	9	0.8	0.300000598707988	0.59	600	826	1401	145.9493	216	216	261	46	488.4635	9.3411	1.55791821365251	-0.591024270275559	10.1945182136525	0.419375729724441	-6.747	0	0	ko	25	146	10.5391509497919	1.1710167721991	9	9	8.6366	1.26599753768698	1
large	3	2	-1	11	0.8	0.300000598707988	0.74	751	947	1568	145.9493	184	184	247	64	482.4417	11.318	-0.437003528904375	0.048701664183922	-10.9114035289044	0.627201664183922	-9.727	0	0	ko	25	146	10.8394938614234	0.985408532856673	11	-11	-10.4744	0.633428182389826	1
large	3	3	-1	11	0.8	0.90937556752528	0.71	718	936	1535	57.34494	206	206	263	58	509.8751	10.865	-0.915726430867273	-0.0173754260835109	-10.6658264308673	0.421224573916489	-9.5093	1	0	ko	25	57	10.5660903403773	0.960553667307029	11	-11	-9.7501	0.537682170039172	1
large	3	4	1	9	0.8	0.300000598707988	0.63	633	841	1434	145.9493	197	197	228	32	423.838	8.6293	1.03574951259467	-0.0611555284748297	8.20604951259467	0.23914447152517	-7.0612	0	0	ko	25	146	8.17045440158009	0.907828266842232	9	9	7.1703	0.829184813363225	1
large	3	5	-1	10	0.8	0.90937556752528	0.53	534	773	1351	57.34494	226	226	284	59	472.1504	9.756	-0.650975693707804	0.219961369560482	-9.71087569370781	0.355761369560482	-8.6406	0	0	ko	25	57	9.6231425324227	0.96231425324227	10	-10	-9.0599	0.458431037954993	1
large	3	6	1	10	0.8	0.300000598707988	0.79	801	1008	1618	145.9493	195	195	243	49	497.6092	11.065	0.175997955015979	-0.330424719479353	10.644897955016	0.361775280520647	-7.8357	0	0	ko	25	146	10.7278708011395	1.07278708011395	10	10	10.4689	0.739442172167361	1
large	3	7	1	13	0.8	0.90937556752528	0.54	550	791	1367	57.34494	231	231	280	50	500.8729	12.0713	0.966170463536745	0.218786216851811	12.1574704635367	0.467686216851811	-10.983	0	0	ko	25	57	12.155614227109	0.935047248239157	13	13	11.1913	0.963631888869472	1
large	3	8	1	9	0.8	0.90937556752528	0.52	517	759	1334	57.34494	231	231	271	41	518.3385	8.5805	0.568441836605342	-0.397205809051738	8.31544183660534	0.257494190948262	-7.3299	0	0	ko	25	57	8.33339309405142	0.925932566005713	9	9	7.747	0.731384397866379	1
large	3	9	1	11	0.8	1.51875053634257	0.54	551	892	1368	50.44071	330	330	368	39	561.9018	11.5588	1.30341207895282	0.0451992151526438	11.4237120789528	0.382399215152644	-9.5852	0	0	ko	25	50	11.5576515780731	1.05069559800664	11	11	10.1203	0.570754838437555	1
large	3	10	-1	13	0.8	0.300000598707988	0.62	634	853	1451	145.9493	209	209	244	36	475.2185	12.506	-1.17691880470948	0.338701301756174	-11.7457188047095	0.418301301756174	-10.4771	0	0	ko	25	146	11.5579857664418	0.889075828187829	13	-13	-10.5688	1.32219412187104	1
large	3	11	-1	9	0.8	0.90937556752528	0.68	683	904	1484	57.34494	208	208	262	55	448.1415	8.7436	-0.419150809689861	0.303400462998857	-8.52435080968986	0.546800462998857	-7.7739	0	0	ko	25	57	8.4381311524714	0.937570128052378	9	-9	-8.1052	0.724729534777255	1
large	3	12	1	11	0.8	0.90937556752528	0.67	667	891	1468	57.34494	211	211	259	49	518.9106	11.1348	0.363116068683847	0.170596711069695	10.8921160686838	0.486196711069695	-9.6276	0	0	ko	25	57	10.9541194162545	0.995829037841314	11	11	10.529	0.498022273087476	1
large	3	13	1	13	0.8	0.300000598707988	0.67	684	1123	1485	145.9493	428	428	482	55	581.8258	13.839	0.687181835064331	-0.483009941893095	13.9139818350643	-0.168909941893095	-10.9177	0	0	ko	25	146	14.0374062191309	1.07980047839468	13	13	13.2268	0.929458639907064	1
large	3	14	1	10	0.8	0.300000598707988	0.63	634	908	1451	145.9493	260	260	295	36	483.2972	9.6483	0.828346494084896	0.386980516198126	9.2251464940849	0.641280516198126	-8.2125	1	0	ko	25	146	9.2187431382021	0.92187431382021	10	10	8.3968	1.00580249357628	1
large	3	15	1	11	0.8	0.300000598707988	0.76	768	1015	1585	145.9493	238	238	285	48	503.3743	11.7582	1.05901005035954	0.0496680973806338	11.8378100503595	0.448968097380634	-8.6354	0	0	ko	25	146	12.0031180400891	1.09119254909901	11	11	10.7788	0.950525135358896	1
large	3	16	1	9	0.8	0.90937556752528	0.7	718	1023	1535	57.34494	293	293	337	45	469.2118	8.8596	0.673772508483045	-0.752947186358452	8.94727250848304	-0.0579471863584522	-7.6619	0	0	ko	25	57	9.01089126883282	1.00121014098142	9	9	8.2735	0.0783458024946573	1
large	3	17	1	10	0.8	0.300000598707988	0.64	650	919	1451	145.9493	259	259	304	46	519.2032	10.6852	1.60933387303103	-0.593365323081959	11.571633873031	-0.00236532308195866	-7.6044	0	0	ko	25	146	11.9621286712615	1.19621286712615	10	10	9.9623	1.57163565294626	1
large	3	18	-1	10	0.8	0.90937556752528	0.76	768	1054	1585	57.34494	274	274	333	60	547.9707	11.4763	-1.21420585143993	0.263313699097549	-11.5909058514399	0.50131369909755	-7.7357	0	0	ko	25	57	11.7277350813743	1.17277350813743	10	-10	-10.3767	1.66802183830089	1
large	3	19	-1	13	0.8	1.51875053634257	0.58	584	1018	1401	50.44071	423	423	482	60	561.1687	11.2101	-1.14404666039226	-0.548610107982024	-11.2068466603923	0.0998898920179764	-9.9855	0	0	ko	25	50	10.9764639743579	0.844343382642915	13	-13	-10.0628	1.79593343135923	1
large	3	20	-1	9	0.8	0.300000598707988	0.68	684	884	1501	145.9493	188	188	220	33	486.6359	9.4162	-0.571388549307297	-0.403036732532098	-8.4532885493073	0.185763267467902	-7.6802	0	0	ko	25	146	8.35507579237483	0.928341754708314	9	-9	-7.8819	0.577409215252814	1
large	4	1	1	13	0.8	1.51875053634257	0.55	567	948	1384	50.44071	371	371	425	55	532.3581	14.0309	1.04556848631482	-0.0463661628132148	14.3226684863148	0.307233837186785	-10.5819	0	0	ko	25	50	14.5129319767931	1.11637938283024	13	13	13.2771	1.35788237907517	1
large	4	2	-1	10	0.8	0.90937556752528	0.64	650	854	1451	57.34494	194	194	249	56	512.3507	10.4163	-1.27397554904483	0.315401612865174	-10.7577755490448	0.648501612865174	-8.0428	0	0	ko	25	57	10.79274399126	1.079274399126	10	-10	-9.4838	0.997385644883122	1
large	4	3	-1	9	0.8	1.51875053634257	0.51	517	740	1318	50.44071	211	211	267	57	513.9215	9.4545	-0.929120650923808	-0.545733393855098	-9.48492065092381	0.000666606144902049	-7.7306	0	0	ko	25	50	9.4692687965764	1.05214097739738	9	-9	-8.5558	0.484921109105514	1
large	4	4	1	12	0.8	0.90937556752528	0.64	650	865	1451	57.34494	203	203	254	52	548.5474	12.6473	0.413333185121708	0.232128828619298	12.5183331851217	0.302428828619298	-10.1936	1	0	ko	25	57	12.6028110359188	1.05023425299323	12	12	12.105	0.600110395826015	1
large	4	5	1	13	0.8	1.51875053634257	0.66	667	948	1485	50.44071	271	271	332	62	587.7876	12.32	0.870185963517034	0.319188291833385	12.207985963517	0.341588291833385	-11.1807	0	0	ko	25	50	12.2119906540507	0.939383896465442	13	13	11.3378	0.862536257269044	1
large	4	6	-1	10	0.8	0.300000598707988	0.77	784	980	1585	145.9493	185	185	244	60	540.3057	10.7655	-0.993962311330953	0.376145007284079	-10.693962311331	0.794345007284079	-8.0765	1	0	ko	25	146	10.699080099711	1.0699080099711	10	-10	-9.7	1.05478323846416	1
large	4	7	1	10	0.8	0.90937556752528	0.68	684	915	1485	57.34494	220	220	275	56	546.6061	10.1074	0.920688364966259	-0.376001013579605	10.1127883649663	0.353198986420395	-8.363	0	0	ko	25	57	10.191476151407	1.0191476151407	10	10	9.1921	0.370770467108906	1
large	4	8	1	10	0.8	1.51875053634257	0.7	717	1013	1518	50.44071	284	284	316	33	459.5392	9.9361	1.0890379967789	-0.349449759356356	9.2857379967789	0.492750240643643	-7.8042	0	0	ko	25	50	9.26044761786404	0.926044761786404	10	10	8.1967	0.867740173611773	1
large	4	9	-1	12	0.8	0.90937556752528	0.66	667	936	1485	57.34494	255	255	321	67	493.9359	12.6455	-0.375013411541013	0.560198781307628	-12.413713411541	0.713798781307628	-10.6806	1	0	ko	25	57	12.3638697750847	1.03032248125706	12	-12	-12.0387	0.825025749346745	1
large	4	10	-1	13	0.8	1.51875053634257	0.63	634	882	1451	50.44071	234	234	296	63	526.1456	12.3529	-0.473065855659592	0.130344619718847	-12.0166658556596	0.253544619718847	-11.4551	0	0	ko	25	50	11.923216882116	0.917170529393537	13	-13	-11.5436	1.0154954030492	1
